prefabRoot,sourceBundle,sourcePrefabPath,hierarchyPath,componentType,role,activeInHierarchy,enabled,visibleOnCamera,screenZone,areaRatio,screenMinX,screenMaxX,screenMinY,screenMaxY,anchorMin,anchorMax,pivot,sizeDelta,anchoredPosition,localScale,lossyScale,canvasPath,canvasRenderMode,canvasWorldCameraName,canvasPlaneDistance,canvasSortingLayer,canvasSortingOrder,canvasScaleFactor,canvasReferencePixelsPerUnit,canvasHasWorldCamera,canvasScalerUiScaleMode,canvasScalerReferenceResolution,canvasScalerMatchWidthOrHeight,canvasScalerScreenMatchMode,canvasRootRectSize,scalerUiScaleMode,scalerReferenceResolution,scalerScreenMatchMode,scalerMatchWidthOrHeight,spriteName,textureName,textureSize,textureIsNull,textureInstanceId,textureAccessError,spriteRect,spriteBorder,spritePixelsPerUnit,spritePacked,spritePackingMode,spritePackingRotation,materialName,fontName,color,alpha,imageType,preserveAspect,raycastTarget,buttonInteractable,buttonPersistentHandlerCount,targetGraphicPath,visibleOriginalSpriteCandidate,visiblePlaceholderBlock,unresolvedReason
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gem1","YouYou.YouYouImage","Image",false,true,true,"middle",0.000408,0.244375,0.261875,0.426667,0.45,"0.5/0.5","0.5/0.5","0.5/0.5","14/14","-27/-27.6","0.8/0.8/0.8","0.017/0.017/0.017","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",true,0,"","","",0,false,"","","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,"sprite_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_break_1","YouYou.YouYouImage","Image",false,true,true,"middle",0.001055,0.235938,0.264063,0.533333,0.570833,"0.5/0.5","0.5/0.5","0.5/0.5","18/18","-29/27","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BJ_xingxing","","",true,0,"","0/0/22/22","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_break_2","YouYou.YouYouImage","Image",false,true,true,"middle",0.001055,0.260938,0.289063,0.533333,0.570833,"0.5/0.5","0.5/0.5","0.5/0.5","18/18","-13/27","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BJ_xingxing","","",true,0,"","0/0/22/22","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_break_3","YouYou.YouYouImage","Image",false,true,true,"middle",0.001055,0.285938,0.314063,0.533333,0.570833,"0.5/0.5","0.5/0.5","0.5/0.5","18/18","3/27","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BJ_xingxing","","",true,0,"","0/0/22/22","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_zhuanwusuipian","UnityEngine.UI.Image","Image",false,true,true,"middle",0.001645,0.234766,0.271484,0.415938,0.460729,"0.5/0.5","0.5/0.5","0.5/0.5","47/43","-27/-27.6","0.5/0.5/0.9","0.01/0.01/0.019","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"ic_weapon_piece","","",true,0,"","0/0/50/50","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level","UnityEngine.UI.Image","Image",false,true,true,"middle",0.004948,0.235938,0.354688,0.416667,0.458333,"0.5/0.5","0.5/0.5","0.5/0.5","190/50","0/-28","0.4/0.4/0.4","0.008/0.008/0.008","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"B_jianbianditiao1","","",true,0,"","0/0/91/19","44/9/44/9",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Sliced",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/im_star","UnityEngine.UI.Image","Image",false,true,true,"middle",0.001055,0.2375,0.265625,0.41875,0.45625,"0.5/0.5","0.5/0.5","0.5/0.5","45/45","-70/0","1/1/1","0.008/0.008/0.008","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"IC_xingxing","","",true,0,"","0/0/40/40","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_star_level/text_star_level","TMPro.TextMeshProUGUI","TMP",false,true,true,"middle",0.004516,0.267813,0.374063,0.41625,0.45875,"0/0.5","0/0.5","0/0.5","100/30","51/0","1.7/1.7/1.111","0.014/0.014/0.009","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","",0,false,"","","Default UI Material","","0.278/0.243/0.208/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_zhezhao","UnityEngine.UI.Image","Image",false,true,true,"middle",0.019805,0.235156,0.357031,0.411458,0.573958,"0.5/0.5","0.5/0.5","0.5/0.5","78/78","0.5/-1.5","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"IC_zhuangbeitubiaoban6","","",true,0,"","0/0/150/153","74/74/74/74",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_goldTree","UnityEngine.UI.Image","Image",false,true,true,"middle",0.001719,0.319531,0.353906,0.522083,0.572083,"0.5/0.5","0.5/0.5","0.5/0.5","44/48","26.5/24.6","0.5/0.5/1","0.01/0.01/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"mfgy_jbhjssjtb","","",true,0,"","0/0/44/48","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_duigou","UnityEngine.UI.Image","Image",false,true,true,"middle",0.002774,0.269609,0.321016,0.468854,0.522813,"0.5/0.5","0.5/0.5","0.5/0.5","47/37","0/0","0.7/0.7/1","0.015/0.015/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"IC_tick_beibao_zhuangbeixuanzhong","","",true,0,"","0/0/47/37","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_icon","UnityEngine.UI.Button","Button",false,true,true,"middle",0.026953,0.225,0.365625,0.4,0.591667,"0.5/0.5","0.5/0.5","0.5/0.5","90/92","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_icon",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_icon","UnityEngine.UI.Image","Image",false,true,true,"middle",0.026953,0.225,0.365625,0.4,0.591667,"0.5/0.5","0.5/0.5","0.5/0.5","90/92","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",true,0,"","","",0,false,"","","Default UI Material","","1/1/1/0",0,"Simple",false,true,false,0,"",false,false,"sprite_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_redpoint","UnityEngine.UI.Image","Image",false,false,true,"middle",0.001576,0.333594,0.367969,0.546042,0.591875,"0.5/0.5","0.5/0.5","0.5/0.5","22/22","35.5/35.1","1/1/0.7","0.021/0.021/0.015","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",true,0,"","","",0,false,"","","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,"sprite_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_redpoint/RedDot","UnityEngine.UI.Image","Image",false,true,true,"middle",0.001519,0.333906,0.367656,0.546458,0.591458,"0.5/0.5","0.5/0.5","0.5/0.5","27/27","0/0","0.8/0.8/1","0.017/0.017/0.015","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"T_hongdian_1","","",true,0,"","0/0/27/27","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_jian","UnityEngine.UI.Image","Image",false,true,true,"middle",0.018802,0.235938,0.354688,0.416667,0.575,"0.5/0.5","0.5/0.5","0.5/0.5","76/76","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"UISprite","UISprite","32x32",false,38126,"","0/0/32/32","10/10/10/10",200,false,"Tight","None","Default UI Material","","1/1/1/0",0,"Sliced",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_jian","UnityEngine.UI.Button","Button",false,true,true,"middle",0.018802,0.235938,0.354688,0.416667,0.575,"0.5/0.5","0.5/0.5","0.5/0.5","76/76","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_jian",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_jian/im_jian","UnityEngine.UI.Image","Image",false,true,true,"middle",0.001684,0.331563,0.366563,0.545729,0.593854,"0.5/0.5","0.5/0.5","0.5/0.5","32/33","34.4/35.5","0.7/0.7/0.9","0.015/0.015/0.019","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BTN_zhuangbei_tianjia","","",true,0,"","0/0/32/33","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_baoshi","TMPro.TextMeshProUGUI","TMP",false,true,true,"middle",0.004258,0.235938,0.346406,0.535417,0.573958,"0.5/0.5","0.5/0.5","1/1","70.7/18.5","32.7/37.5","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","",0,false,"","","Default UI Material","","0.278/0.243/0.208/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_item_seach","UnityEngine.UI.Image","Image",false,true,true,"middle",0.002738,0.327188,0.3725,0.537708,0.598125,"0.5/0.5","0.5/0.5","0.5/0.5","29/29","34.9/34.6","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"IC_chakan","","",true,0,"","0/0/32/33","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_item_seach","UnityEngine.UI.Button","Button",false,true,true,"middle",0.002738,0.327188,0.3725,0.537708,0.598125,"0.5/0.5","0.5/0.5","0.5/0.5","29/29","34.9/34.6","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/btn_item_seach",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/UI_Global_HeadBarItem_BuffIcon/buff_bg","UnityEngine.UI.Image","Image",false,true,true,"top",0,0.144531,0.189844,1,1.082292,"0.5/0.5","0.5/0.5","0.5/0.5","29/29","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"bufficon_bg","","",true,0,"","0/0/30/30","7/7/7/7",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Sliced",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/UI_Global_HeadBarItem_BuffIcon/buff_icon","YouYou.YouYouImage","Image",false,true,true,"top",0,0.14375,0.190625,1,1.083333,"0.5/0.5","0.5/0.5","0.5/0.5","30/30","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"Image_blank","","",true,0,"","0/0/2/2","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/UI_Global_HeadBarItem_BuffIcon/text_huihe","TMPro.TextMeshProUGUI","TMP",false,true,true,"top",0,0.150938,0.197813,1,1.078542,"0.5/0.5","0.5/0.5","0/0","30/8","-10.4/4.7","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"","","",false,0,"","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/im_bg_left","UnityEngine.UI.Image","Image",false,true,true,"top+bottom",0.703125,-0.15625,0.703125,-0.25,1.25,"0/0.5","0/0.5","0/0.5","550/720","-100/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"UI_buzhen_mingzidi","","",true,0,"","0/0/127/22","0/9/0/8",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Sliced",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/im_bg_right","UnityEngine.UI.Image","Image",false,true,true,"top+bottom+right",0.703125,0.296875,1.15625,-0.25,1.25,"1/0.5","1/0.5","1/0.5","550/720","-450/0","-1/1/1","-0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"UI_buzhen_mingzidi","","",true,0,"","0/0/127/22","0/9/0/8",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Sliced",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/im_bg","UnityEngine.UI.Image","Image",false,true,true,"top+bottom",0.390625,0.046875,0.4375,-0.239583,1.072917,"0/0.5","1/0.5","0.5/0.5","0/630","0/0","1/1/1","0.021/0.021/0.021","BattleHudCanvasScalerSpriteTextureLuaStateClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudCanvasScalerSpriteTextureLuaStateClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/480","","","",0,"zd_diban1","","",true,0,"","0/0/256/160","50/50/50/50",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Sliced",false,true,false,0,"",false,false,""
