prefabRoot,sourceBundle,sourcePrefabPath,hierarchyPath,componentType,role,activeInHierarchy,enabled,visibleOnCamera,screenZone,areaRatio,screenMinX,screenMaxX,screenMinY,screenMaxY,anchorMin,anchorMax,pivot,sizeDelta,anchoredPosition,localScale,lossyScale,canvasPath,canvasRenderMode,canvasWorldCameraName,canvasPlaneDistance,canvasSortingLayer,canvasSortingOrder,canvasScaleFactor,canvasReferencePixelsPerUnit,canvasHasWorldCamera,canvasScalerUiScaleMode,canvasScalerReferenceResolution,canvasScalerMatchWidthOrHeight,canvasScalerScreenMatchMode,canvasRootRectSize,scalerUiScaleMode,scalerReferenceResolution,scalerScreenMatchMode,scalerMatchWidthOrHeight,spriteName,textureName,textureSize,textureIsNull,textureInstanceId,textureAccessError,extractedSpriteBundle,extractedSpritePathId,extractedSpritePngSize,extractedSpritePngPath,spriteRect,spriteBorder,spritePixelsPerUnit,spritePacked,spritePackingMode,spritePackingRotation,materialName,fontName,color,alpha,imageType,preserveAspect,raycastTarget,buttonInteractable,buttonPersistentHandlerCount,targetGraphicPath,visibleOriginalSpriteCandidate,visiblePlaceholderBlock,unresolvedReason
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btnhelp/im_lock_Auto","UnityEngine.UI.Image","Image",false,true,true,"top+right",0,1,2.117969,1,1.166667,"0.5/0.5","0.5/0.5","0.5/0.5","17/22","39/-8","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"IC_lock","IC_lock_extracted_png","17x22",false,-8616,"","download/artsources/uispriteres/uibattle.assetbundle","5634039594450520577","17x22","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\5634039594450520577_IC_lock.png","0/0/17/22","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/trans_battle_box","UnityEngine.UI.Image","Image",true,true,true,"top+right",0,1,1.96875,1,1.192708,"1/0.5","1/0.5","1/0.5","157/31","620/317","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"zhandou_boxsmall_bg","zhandou_boxsmall_bg_extracted_png","127x32",false,-8622,"","download/artsources/uispriteres/uibattle.assetbundle","-5314553979127841169","127x32","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-5314553979127841169_zhandou_boxsmall_bg.png","0/0/127/32","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",true,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/trans_battle_box/text_battle_box_count","TMPro.TextMeshProUGUI","TMP",true,true,true,"top+right",0,1,1.827344,1,1.160417,"0.5/0.5","0.5/0.5","0.5/0.5","0/0","-12/0","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/trans_battle_box/root_battle_box/tran_breath/im_ui_battle_box","YouYou.YouYouImage","Image",true,true,true,"top+right",0,1,1.986719,1,1.204167,"0.5/0.5","0.5/0.5","0.5/0.5","100/100","0/0","0.4/0.4/0.28","0.008/0.008/0.006","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"zhandou_boxsmall","zhandou_boxsmall_extracted_png","45x44",false,-8628,"","download/artsources/uispriteres/uibattle.assetbundle","-2449418609762153333","45x44","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-2449418609762153333_zhandou_boxsmall.png","0/0/45/44","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,false,false,0,"",true,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/guideBattlejihuo","UnityEngine.UI.Button","Button",false,true,true,"bottom",0.065104,0.654688,0.810938,0.016667,0.433333,"0.5/0.5","0.5/0.5","0.5/0.5","100/200","149/-132","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/guideBattlejihuo",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_All","UnityEngine.UI.Image","Image",false,true,true,"bottom",0,-0.257813,0,-0.092708,0.092708,"0.5/0.5","0.5/0.5","0.5/0.5","86/89","-442/-240","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BTN_quantijiefang","BTN_quantijiefang_extracted_png","86x89",false,-8634,"","download/artsources/uispriteres/uibattle.assetbundle","-7074598366668836248","86x89","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-7074598366668836248_BTN_quantijiefang.png","0/0/86/89","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_All","UnityEngine.UI.Button","Button",false,true,true,"bottom",0,-0.257813,0,-0.092708,0.092708,"0.5/0.5","0.5/0.5","0.5/0.5","86/89","-442/-240","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_All",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","UnityEngine.UI.Image","Image",false,true,true,"bottom",0,-0.251563,0,-0.183333,0,"0.5/0.5","0.5/0.5","0.5/0.5","82/35","-440/-310.5","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"BTN_kaiguan","BTN_kaiguan_extracted_png","73x32",false,-8640,"","download/artsources/uispriteres/autohelper.assetbundle","6607077257087247181","73x32","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_8f36e633c8b25659\images\S\6607077257087247181_BTN_kaiguan.png","0/0/73/32","29/0/33/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","UnityEngine.UI.Button","Button",false,true,true,"bottom",0,-0.251563,0,-0.183333,0,"0.5/0.5","0.5/0.5","0.5/0.5","82/35","-440/-310.5","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text","TMPro.TextMeshProUGUI","TMP",false,true,true,"bottom",0,-0.221883,0,-0.172917,0,"0.5/0.5","0.5/0.5","0.5/0.5","44.01/25","0/0","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","YouYou.YouYouImage","Image",true,true,true,"bottom+right",0,1,1.961406,-0.138906,0,"0.5/0.5","0.5/0.5","0.5/0.5","40/35","-75.7/72","0.65/-0.65/0.65","0.014/-0.014/0.014","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"dl_ggjt","dl_ggjt_extracted_png","40x35",false,-8646,"","download/artsources/uispriteres/uilogin.assetbundle","-3499988007078409687","40x35","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_a78980af1d47be12\images\S\-3499988007078409687_dl_ggjt.png","0/0/40/35","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",true,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","UnityEngine.UI.Button","Button",true,true,true,"bottom+right",0,1,1.961406,-0.138906,0,"0.5/0.5","0.5/0.5","0.5/0.5","40/35","-75.7/72","0.65/-0.65/0.65","0.014/-0.014/0.014","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/bg","UnityEngine.UI.Image","Image",true,true,true,"bottom+right",0,1,2.104851,-0.560428,0,"0.5/0.5","0.5/0.5","0.5/0.5","210/196.158","-75.895/-43.626","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"jyfb_bg7","jyfb_bg7_extracted_png","34x24",false,-8652,"","download/artsources/uispriteres/uicommonother.assetbundle","7400808742010069207","34x24","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\7400808742010069207_jyfb_bg7.png","0/0/34/24","15/11/17/12",100,false,"Tight","None","Default UI Material","","1/1/1/0.549",0.54902,"Sliced",false,true,false,0,"",true,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1","TMPro.TextMeshProUGUI","TMP",true,true,true,"bottom+right",0,1,2.108612,-0.176875,0,"0/0","0/0","0.5/1","201.513/0","-18.36/92.4","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","0.882/0.208/0.718/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1/zhuangshi","UnityEngine.UI.Image","Image",false,true,true,"bottom+right",0,1,1.782028,-0.214375,0,"0/1","0/1","0.5/0.5","16/16","-15.5/-10","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"jyfb_bg6","jyfb_bg6_extracted_png","16x16",false,-8658,"","download/artsources/uispriteres/uicommonother.assetbundle","5830116963148767267","16x16","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_e9b9d84959e15638\images\S\5830116963148767267_jyfb_bg6.png","0/0/16/16","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1","TMPro.TextMeshProUGUI","TMP",true,true,true,"bottom+right",0,1,2.095096,-0.348646,0,"0/1","0/1","0.5/1","192.863/40.35","126.432/0","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1/zhuangshi","UnityEngine.UI.Image","Image",false,true,true,"bottom+right",0,1,1.778903,-0.295833,0,"0/1","0/1","0.5/0.5","12/12","-15.5/-9","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"T_zhuangshi_1","T_zhuangshi_1_extracted_png","104x12",false,-8664,"","download/artsources/uispriteres/uibattle.assetbundle","-2300761663070045564","104x12","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-2300761663070045564_T_zhuangshi_1.png","0/0/104/12","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2","TMPro.TextMeshProUGUI","TMP",true,true,true,"bottom+right",0,1,2.095096,-0.445208,0,"0/1","0/1","0.5/1","192.863/40.35","126.432/-46.35","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2/zhuangshi","UnityEngine.UI.Image","Image",false,true,true,"bottom+right",0,1,1.778903,-0.392396,0,"0/1","0/1","0.5/0.5","12/12","-15.5/-9","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"T_zhuangshi_1","T_zhuangshi_1_extracted_png","104x12",false,-8664,"","download/artsources/uispriteres/uibattle.assetbundle","-2300761663070045564","104x12","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-2300761663070045564_T_zhuangshi_1.png","0/0/104/12","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3","TMPro.TextMeshProUGUI","TMP",true,true,true,"bottom+right",0,1,2.095096,-0.541771,0,"0/1","0/1","0.5/1","192.863/40.35","126.432/-92.7","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3/zhuangshi","UnityEngine.UI.Image","Image",false,true,true,"bottom+right",0,1,1.778903,-0.488958,0,"0/1","0/1","0.5/0.5","12/12","-15.5/-9","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"T_zhuangshi_1","T_zhuangshi_1_extracted_png","104x12",false,-8664,"","download/artsources/uispriteres/uibattle.assetbundle","-2300761663070045564","104x12","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-2300761663070045564_T_zhuangshi_1.png","0/0/104/12","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4","TMPro.TextMeshProUGUI","TMP",false,true,true,"bottom+right",0,1,2.096564,-0.613458,0,"0/1","0/1","0.5/1","193.803/32.01","126.901/-135.45","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","Default UI Material","","1/1/1/1",1,"",false,false,false,0,"",false,false,"font_pptr_unresolved"
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4/zhuangshi","UnityEngine.UI.Image","Image",false,true,true,"bottom+right",0,1,1.778903,-0.578021,0,"0/1","0/1","0.5/0.5","12/12","-15.5/-9","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"T_zhuangshi_1","T_zhuangshi_1_extracted_png","104x12",false,-8664,"","download/artsources/uispriteres/uibattle.assetbundle","-2300761663070045564","104x12","C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\extracted\unity\bundles\b_c90bf2901045cf79\images\S\-2300761663070045564_T_zhuangshi_1.png","0/0/104/12","0/0/0/0",100,false,"Tight","None","Default UI Material","","1/1/1/1",1,"Simple",false,true,false,0,"",false,false,""
"battle_root_hud","download/ui/uiprefabandres/battle_ext_prefabs.assetbundle","assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrowbg","UnityEngine.UI.Button","Button",true,true,true,"bottom+right",0,1,2.112969,-0.250833,0,"0.5/0.5","0.5/0.5","0.5/0.5","220/80","-75.7/46.9","1/1/1","0.021/0.021/0.021","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",4,"Default",100,1,100,true,"","",0,"","640/-140","","","",0,"","","",false,0,"","","","","","","",0,false,"","","","","",0,"",false,true,true,0,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrowbg",false,false,""
