status,path,name,componentType,activeSelf,activeInHierarchy,componentTypes,hasRectTransform,rectSize,anchoredPosition,anchorMin,anchorMax,pivot,localScale,canvasPath,canvasRenderMode,canvasWorldCameraName,canvasSortingOrder,hasGraphic,graphicType,raycastTarget,color,materialName,hasButton,buttonInteractable,targetGraphicPath,evidence
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","btn_box","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"80/80","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",0,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","btn_arrow","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"40/35","-75.7/72","0.5/0.5","0.5/0.5","0.5/0.5","0.65/-0.65/0.65","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","im_lock_Auto","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","btnPause","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"92/54","76/362","0/0.5","0/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","btnSkip","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","-62/70","1/0.5","1/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill","im_lock_FastSkill","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new","im_new","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|UnityEngine.Animator|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"63/42","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off","im_off","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_candidate_bound","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed","im_lock_TwoSpeed","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed","name/path button-like; BATTLE_UI_COMPONENT_TYPE_EVIDENCE.csv Button count=33; no fake handler attached"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed","im_lock_TwoSpeed","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed","component-only raycast validation; persistent Lua handler still missing; screen=606/171; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off","im_off","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off","component-only raycast validation; persistent Lua handler still missing; screen=578/169; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new","im_new","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|UnityEngine.Animator|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"63/42","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new","component-only raycast validation; persistent Lua handler still missing; screen=543/371; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill","im_lock_FastSkill","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_lock_FastSkill","component-only raycast validation; persistent Lua handler still missing; screen=606/81; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","btnSkip","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","-62/70","1/0.5","1/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","component-only raycast validation; persistent Lua handler still missing; screen=578/259; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","btnPause","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"92/54","76/362","0/0.5","0/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","component-only raycast validation; persistent Lua handler still missing; screen=76/551; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","im_lock_Auto","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","component-only raycast validation; persistent Lua handler still missing; screen=606/351; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","btn_arrow","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"40/35","-75.7/72","0.5/0.5","0.5/0.5","0.5/0.5","0.65/-0.65/0.65","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","component-only raycast validation; persistent Lua handler still missing; screen=1242.3/-55.3; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","btn_box","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"80/80","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",0,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","component-only raycast validation; persistent Lua handler still missing; screen=2.75/4.15; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off","im_off","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off","component-only raycast validation; persistent Lua handler still missing; screen=578/79; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off","im_off","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off","component-only raycast validation; persistent Lua handler still missing; screen=578/79; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","btn_box","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"80/80","0/0","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",0,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","component-only raycast validation; persistent Lua handler still missing; screen=2.75/4.15; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","btn_arrow","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"40/35","-75.7/72","0.5/0.5","0.5/0.5","0.5/0.5","0.65/-0.65/0.65","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","component-only raycast validation; persistent Lua handler still missing; screen=1242.3/-55.3; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","im_lock_Auto","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"17/22","28/2","0.5/0.5","0.5/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_lock_Auto","component-only raycast validation; persistent Lua handler still missing; screen=606/351; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","btnPause","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"92/54","76/362","0/0.5","0/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","component-only raycast validation; persistent Lua handler still missing; screen=76/551; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
"button_raycast_miss","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","btnSkip","UnityEngine.UI.Button",true,true,"UnityEngine.RectTransform|UnityEngine.CanvasRenderer|MissingScript|MissingScript|BattleHudExtractedSpriteBindingMarker25|UnityEngine.UI.Image|UnityEngine.UI.Button",true,"73/78","-62/70","1/0.5","1/0.5","0.5/0.5","1/1/1","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera",100,true,"UnityEngine.UI.Image",true,"1/1/1/1","Default UI Material",true,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","component-only raycast validation; persistent Lua handler still missing; screen=578/259; hitCount=0; topHit=; hits=; eventCamera=BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera; reason=no_graphic_hits_at_button_center"
