phase,pointName,buttonName,buttonScenePath,targetScenePath,pointerPosition,canvasPath,canvasRenderMode,canvasSortingOrder,canvasTargetDisplay,raycasterIgnoreReversedGraphics,raycasterBlockingObjects,eventCameraName,eventCameraPixelRect,eventCameraTargetDisplay,pixelRectContains,displayRelative,displayRelativeNonZero,displayMatches,registryCount,targetDepth,targetAbsoluteDepth,mirrorFinalCandidateCount,mirrorTargetFinalCandidate,mirrorFinalPaths,unityHitCount,unityTargetHit,unityHitPaths,raycastReady,primaryFailure
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btnTwoSpeed","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed","1734/380.25","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,136,136,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btnTwoSpeed","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed","192.667/75.111","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,136,136,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","eventCamera_worldToScreen","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","2.75/4.15","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",true,"target_hit"
"after_depth_rebuild_render","b47_before_open_baseline","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","2.75/4.15","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",true,"target_hit"
"after_depth_rebuild_render","viewport_pixelRect","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","2.75/4.15","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",1,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box#depth=1",true,"target_hit"
"after_depth_rebuild_render","capture1920_scaled_to_camera640","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","0.917/1.844","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","8.25/9.337","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item/btn_box","0.917/1.844","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_02_ui_battle3dui/root_battle/UI_BattleBoxPage/pop_Content/box_item","ScreenSpaceCamera",0,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,1,1,1,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","eventCamera_worldToScreen","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-120/-70.5","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","b47_before_open_baseline","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-120/-70.5","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","viewport_pixelRect","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-120/-70.5","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","capture1920_scaled_to_camera640","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-40/-31.333","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-360/-158.625","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel","-40/-31.333","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,-1,-1,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","eventCamera_worldToScreen","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","1242.3/-55.3","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","b47_before_open_baseline","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","1242.3/-55.3","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","viewport_pixelRect","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","1242.3/-55.3","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","capture1920_scaled_to_camera640","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","414.1/-24.578","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","3726.9/-124.425","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow","414.1/-24.578","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,46,116,116,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","eventCamera_worldToScreen","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","578/79","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,139,139,2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",true,"target_hit"
"after_depth_rebuild_render","b47_before_open_baseline","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","578/79","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,139,139,2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",true,"target_hit"
"after_depth_rebuild_render","viewport_pixelRect","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","578/79","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,139,139,2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",2,true,"BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_off#depth=140 | BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill#depth=139",true,"target_hit"
"after_depth_rebuild_render","capture1920_scaled_to_camera640","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","192.667/35.111","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,139,139,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","1734/177.75","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,139,139,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill","192.667/35.111","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,139,139,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","eventCamera_worldToScreen","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","76/551","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","b47_before_open_baseline","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","76/551","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","viewport_pixelRect","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","76/551","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","capture1920_scaled_to_camera640","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","25.333/244.889","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","camera640_scaled_to_capture1920","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","228/1239.75","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,false,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"event_camera_pixelrect_reject"
"after_depth_rebuild_render","baseline_capture_scaled_to_camera640","btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnPause","25.333/244.889","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,142,142,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","eventCamera_worldToScreen","btnSkip","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","578/259","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,131,131,0,false,"",0,false,"",false,"no_mirror_candidates"
"after_depth_rebuild_render","b47_before_open_baseline","btnSkip","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip","578/259","BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle","ScreenSpaceCamera",100,0,true,"None","BattleHudSpriteAtlasTextureRuntimeBindingClip05Camera","0/0/640/480",0,true,"0/0/0",false,true,12,131,131,0,false,"",0,false,"",false,"no_mirror_candidates"
