prefabRoot,sourceBundle,sourcePrefabPath,hierarchyPath,componentType,role,activeInHierarchy,enabled,visibleOnCamera,screenZone,areaRatio,spriteName,textureName,textureSize,materialName,fontName,color,alpha,imageType,raycastTarget,visibleOriginalSpriteCandidate,visiblePlaceholderBlock,unresolvedReason,originalSpritePPtr,originalMaterialPPtr,originalFontPPtr,originalTmpFontAssetPPtr,spriteExternalBundle,spriteResolveStatus,spriteAssetName,spriteRect,deepUnresolvedReason,battle23Classification
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/trans_battle_box/root_battle_box/tran_breath/im_ui_battle_box,YouYou.YouYouImage,Image,true,true,true,top+right,0,zhandou_boxsmall,,,Default UI Material,,1/1/1/1,1,Simple,false,true,false,,2:-2449418609762153333,0:0,0:0,0:0,download/artsources/uispriteres/uibattle.assetbundle,resolved_sprite,zhandou_boxsmall,"0.0,0.0,45.0,44.0",resolved_external_candidate_not_loaded_runtime,live_sprite_resolved_candidate
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/guideBattlejihuo,UnityEngine.UI.Button,Button,false,true,true,bottom,0.065104,,,,,,,0,,true,false,false,,,,,,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/btn_Explosive_All,UnityEngine.UI.Image,Image,false,true,true,bottom,0,BTN_quantijiefang,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,,,,,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/btn_Explosive_All,UnityEngine.UI.Button,Button,false,true,true,bottom,0,,,,,,,0,,true,false,false,,,,,,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel,UnityEngine.UI.Image,Image,false,true,true,bottom,0,BTN_kaiguan,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,,,,,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel,UnityEngine.UI.Button,Button,false,true,true,bottom,0,,,,,,,0,,true,false,false,,,,,,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/btn_Explosive_Cancel/text,TMPro.TextMeshProUGUI,TMP,false,true,true,bottom,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,10:2268522548353052838,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow,YouYou.YouYouImage,Image,true,true,true,bottom+right,0,dl_ggjt,,,Default UI Material,,1/1/1/1,1,Simple,true,true,false,,39:-3499988007078409687,0:0,0:0,0:0,download/artsources/uispriteres/uilogin.assetbundle,resolved_sprite,dl_ggjt,"0.0,0.0,40.0,35.0",unknown,live_sprite_resolved_candidate
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrow,UnityEngine.UI.Button,Button,true,true,true,bottom+right,0,,,,,,,0,,true,false,false,,39:-3499988007078409687,0:0,0:0,0:0,download/artsources/uispriteres/uilogin.assetbundle,resolved_sprite,dl_ggjt,"0.0,0.0,40.0,35.0",unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/bg,UnityEngine.UI.Image,Image,true,true,true,bottom+right,0,jyfb_bg7,,,Default UI Material,,1/1/1/0.549,0.54902,Sliced,true,true,false,,6:7400808742010069207,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,jyfb_bg7,"0.0,0.0,34.0,24.0",external_bundle_not_loaded,live_sprite_resolved_candidate
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1,TMPro.TextMeshProUGUI,TMP,true,true,true,bottom+right,0,,,,Default UI Material,,0.882/0.208/0.718/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,10:2268522548353052838,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/text_cizhui1/zhuangshi,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,jyfb_bg6,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,6:5830116963148767267,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,jyfb_bg6,"0.0,0.0,16.0,16.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1,TMPro.TextMeshProUGUI,TMP,true,true,true,bottom+right,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui1/zhuangshi,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,T_zhuangshi_1,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,6:-2271749065223651739,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,T_zhuangshi_1,"0.0,0.0,12.0,12.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2,TMPro.TextMeshProUGUI,TMP,true,true,true,bottom+right,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui2/zhuangshi,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,T_zhuangshi_1,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,6:-2271749065223651739,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,T_zhuangshi_1,"0.0,0.0,12.0,12.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3,TMPro.TextMeshProUGUI,TMP,true,true,true,bottom+right,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui3/zhuangshi,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,T_zhuangshi_1,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,6:-2271749065223651739,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,T_zhuangshi_1,"0.0,0.0,12.0,12.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4,TMPro.TextMeshProUGUI,TMP,false,true,true,bottom+right,0,,,,Default UI Material,,1/1/1/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/cizhui_group/text_cizhui4/zhuangshi,UnityEngine.UI.Image,Image,false,true,true,bottom+right,0,T_zhuangshi_1,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,,6:-2271749065223651739,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,T_zhuangshi_1,"0.0,0.0,12.0,12.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/cizhui_group/btn_arrowbg,UnityEngine.UI.Button,Button,true,true,true,bottom+right,0,,,,,,,0,,true,false,false,,0:0,0:0,0:0,0:0,,empty_pptr,,,unknown,unknown
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/im_oper_focus/im_oper_bg2/Image,UnityEngine.UI.Image,Image,false,true,true,bottom,0.0175,mask_003,mask_003,128x128,Default UI Material,,1/1/1/0.725,0.72549,Simple,false,false,false,,9:1208830684025222487,0:0,0:0,0:0,download/ui/uiprefabandres/guide.assetbundle,resolved_sprite,mask_003,"0.0,0.0,128.0,128.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/im_oper_focus/im_oper_bg2/Image (1),UnityEngine.UI.Image,Image,false,true,true,top+bottom,0.1825,mask_004,mask_004,10x10,Default UI Material,,1/1/1/0.725,0.72549,Sliced,false,false,false,,9:-3275294251290311566,0:0,0:0,0:0,download/ui/uiprefabandres/guide.assetbundle,resolved_sprite,mask_004,"0.0,0.0,10.0,10.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/im_oper_focus/im_oper_bg2/Image (2),UnityEngine.UI.Image,Image,false,true,true,bottom,0,mask_004,mask_004,10x10,Default UI Material,,1/1/1/0.725,0.72549,Sliced,false,false,false,,9:-3275294251290311566,0:0,0:0,0:0,download/ui/uiprefabandres/guide.assetbundle,resolved_sprite,mask_004,"0.0,0.0,10.0,10.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/im_oper_focus/im_oper_bg2/Image (3),UnityEngine.UI.Image,Image,false,true,true,top+bottom+right,0.4,mask_004,mask_004,10x10,Default UI Material,,1/1/1/0.725,0.72549,Sliced,false,false,false,,9:-3275294251290311566,0:0,0:0,0:0,download/ui/uiprefabandres/guide.assetbundle,resolved_sprite,mask_004,"0.0,0.0,10.0,10.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/im_oper_focus/im_oper_bg2/Image (4),UnityEngine.UI.Image,Image,false,true,true,top+bottom,0.4,mask_004,mask_004,10x10,Default UI Material,,1/1/1/0.725,0.72549,Sliced,false,false,false,,9:-3275294251290311566,0:0,0:0,0:0,download/ui/uiprefabandres/guide.assetbundle,resolved_sprite,mask_004,"0.0,0.0,10.0,10.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_image/image_fly,YouYou.YouYouImage,Image,false,true,true,middle,0.032552,,,,Default UI Material,,1/1/1/1,1,Simple,true,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_bg,YouYou.YouYouImage,Image,false,true,true,middle,0.018802,Image_blank,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:6617065208850742552,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,Image_blank,"0.0,0.0,2.0,2.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_xuanzhong,UnityEngine.UI.Image,Image,false,true,true,middle,0.032552,T_xuanzhong,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:6749817066985035250,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,T_xuanzhong,"0.0,0.0,125.0,125.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_prop,YouYou.YouYouImage,Image,false,true,true,middle,0.018311,Image_blank,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:6617065208850742552,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,Image_blank,"0.0,0.0,2.0,2.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_prop/im_petEquip_icon,YouYou.YouYouImage,Image,false,true,true,middle,0.018311,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_quality_frame,YouYou.YouYouImage,Image,false,true,true,middle,0.018802,Image_blank,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:6617065208850742552,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,Image_blank,"0.0,0.0,2.0,2.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_quality,YouYou.YouYouImage,Image,false,true,true,middle,0.001969,Image_blank,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:6617065208850742552,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,Image_blank,"0.0,0.0,2.0,2.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gematr,YouYou.YouYouImage,Image,false,true,true,middle,0.001603,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd,YouYou.YouYouImage,Image,false,true,true,middle,0.00508,hdzl_ewaijiaobiao,,,Default UI Material,,1/1/1/1,1,Sliced,false,false,false,,6:2001397398608917718,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,hdzl_ewaijiaobiao,"0.0,0.0,72.0,30.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_ExtAdd/text_ExtAdd,TMPro.TextMeshProUGUI,TMP,false,true,true,middle,0.003619,,,,Default UI Material,,0.278/0.243/0.208/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_qianghua,TMPro.TextMeshProUGUI,TMP,false,true,true,middle,0.004258,,,,Default UI Material,,0.278/0.243/0.208/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_level,TMPro.TextMeshProUGUI,TMP,false,true,true,middle,0.003125,,,,Default UI Material,,0.278/0.243/0.208/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/text_num,TMPro.TextMeshProUGUI,TMP,false,true,true,middle,0.003174,,,,Default UI Material,,0.286/0.243/0.208/1,1,,false,false,false,font_pptr_unresolved,0:0,0:0,0:0,3:-724809986894116682,,empty_pptr,,,font_bundle_missing,font_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gem4,YouYou.YouYouImage,Image,false,true,true,middle,0.000408,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gem3,YouYou.YouYouImage,Image,false,true,true,middle,0.000408,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gem2,YouYou.YouYouImage,Image,false,true,true,middle,0.000408,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_gem1,YouYou.YouYouImage,Image,false,true,true,middle,0.000408,,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,sprite_pptr_unresolved,0:0,0:0,0:0,0:0,,empty_pptr,,,custom_youyouimage_binding,sprite_pptr_unresolved
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_break_1,YouYou.YouYouImage,Image,false,true,true,middle,0.001055,BJ_xingxing,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:3093554307405626423,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,BJ_xingxing,"0.0,0.0,22.0,22.0",external_bundle_not_loaded,external_bundle_not_loaded
battle_root_hud,download/ui/uiprefabandres/battle_ext_prefabs.assetbundle,assets/download/ui/uiprefabandres/battle_ext_prefabs/prefabs/ui_normalbattle.prefab,BattleHudExternalDependencyLoadLiveHudRoot/ExternalDependencyHUD_01_ui_normalbattle/root_battle/UI_BattleItemFly/root_item/itemCell76/im_break_2,YouYou.YouYouImage,Image,false,true,true,middle,0.001055,BJ_xingxing,,,Default UI Material,,1/1/1/1,1,Simple,false,false,false,,6:3093554307405626423,0:0,0:0,0:0,download/artsources/uispriteres/uicommonother.assetbundle,resolved_sprite,BJ_xingxing,"0.0,0.0,22.0,22.0",external_bundle_not_loaded,external_bundle_not_loaded
