variant,name,path,activeInHierarchy,text,fontSize,enableAutoSizing,fontSizeMin,fontSizeMax,font,material,materialShader,color,localScale,sizeDelta,raycastTarget
"default_root_route_state","text__5588474515677537493__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/im_bg__-143968277265638168/btn_renwu__-6395848881054912128/bg_ditu1__1865273364843733823/text__5588474515677537493__font_EPM",False,"임무 설명",18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_477919381716323141","TextMeshPro/Mobile/Distance Field","0.42,0.627,0.855,1","1,1,1","189.73,25",False
"default_root_route_state","text__-1716422078522251960__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/im_bg__-143968277265638168/btn_renwu__-6395848881054912128/bg_ditu2__-5126794878977765278/btn_lingqu__-175497443425033689/text__-1716422078522251960__font_riyu",False,"수령 ",20,False,18,72,"GirlsWarStaticProbe_riyu_TMP","TMPShared_riyu_m6469808170336859405","TextMeshPro/Mobile/Distance Field","1,1,1,0.902","1,1,1","44.01,25",False
"default_root_route_state","text__8003940636434481830__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/im_bg__-143968277265638168/btn_renwu__-6395848881054912128/bg_ditu2__-5126794878977765278/btn_qianwang__5225035339788018947/text__8003940636434481830__font_riyu",False,"확인",20,False,18,72,"GirlsWarStaticProbe_riyu_TMP","TMPShared_riyu_6871398411308274113","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","44.01,25",False
"default_root_route_state","text_notice_desc__6237542365269954247__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/im_bg__-143968277265638168/btn_renwu__-6395848881054912128/bg_ditu2__-5126794878977765278/mask_notice__-3361321797270763184/text_notice_desc__6237542365269954247__font_EPM",False,"임무 설명",18,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.42,0.627,0.855,1","1,1,1","72.01,25",False
"default_root_route_state","lab_renwu_text__-2622309741762563924__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/im_bg__-143968277265638168/btn_renwu__-6395848881054912128/lab_renwu_text__-2622309741762563924__font_riyu",False,"세 ",18,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","80,25",False
"default_root_route_state","text_wanfaTips__-2087367919362125959__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_act_btn__-6697018699563164382/node_renwu__-4328360473624011333/text_wanfaTips__-2087367919362125959__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_tmp_message__1259887083944484453__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi2__-821442751079771230/text_tmp_message__1259887083944484453__font_EPM",False,"<color=#599F50>{0}시간</color>의 방치 보상을 누적했습니다. 수령하세요!",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.387,0.041,0,1","1,1,1","205.4,30",False
"default_root_route_state","text_tmp_message (1)__-2449515259161148292__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi4__-2932508688960113521/text_tmp_message__619720824212068006/text_tmp_message (1)__-2449515259161148292__font_EPM",False,"보물 상자 소녀 포획이 뜨겁게 진행 중!",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.387,0.041,0,1","1,1,1","170.6,68.4",False
"default_root_route_state","text_tmp_message (1)__1512984715174270165__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message2__-6022165655162107944/text_tmp_message (1)__1512984715174270165__font_EPM",False,"천하 쟁패 열렬히 진행 중!",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.387,0.041,0,1","1,1,1","157.6,68.4",False
"default_root_route_state","text_tmp_message (1)__-8760727324534218354__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi5__4204883052151701807/text_tmp_message__-3490783371578027493/text_tmp_message (1)__-8760727324534218354__font_EPM",False,"천하 쟁패 열렬히 진행 중!",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.387,0.041,0,1","1,1,1","157.6,68.4",False
"default_root_route_state","text_tmp_message__2561414483226200319__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/jiarutishi__-321695101024193695/text_tmp_message__2561414483226200319__font_EPM",False,"동맹에 가입하면 400홍옥을 획득할 수 있습니다",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.388,0.043,0,1","1,1,1","211.8,30",False
"default_root_route_state","text_off__-8644893969609994203__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle1__4297714893639640599/toggle_node__-935808717851147801/btnToggle1__9148457326747207575/text_off__-8644893969609994203__font_riyu",False,"무장 ",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","120,30",False
"default_root_route_state","text_off__-5791008185821152093__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle2__2061829946376332717/toggle_node__-5294031676519928465/btnToggle2__-1097301430722702355/text_off__-5791008185821152093__font_riyu",False,"창고",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","70,30",False
"default_root_route_state","text_off__-7196299360274307351__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/btnToggle3__-5731503814949141683/text_off__-7196299360274307351__font_riyu",False,"수호  ",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","70,30",False
"default_root_route_state","text_wanfaTips__7136319762775728839__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle3__4511363853569270598/toggle_node__-7748643058723455256/text_wanfaTips__7136319762775728839__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_off__-4390073720717625840__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374/toggle_node__-4064055762651516724/btnToggle4__7180016627557478747/text_off__-4390073720717625840__font_riyu",False,"수호부",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","70,30",False
"default_root_route_state","text_wanfaTips__-8115060381664646458__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle4__8371218141009531374/toggle_node__-4064055762651516724/text_wanfaTips__-8115060381664646458__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_off__-6289879885470891790__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle5__4700239085922634030/toggle_node__-5378092167677093850/btnToggle5__2076358912804206005/text_off__-6289879885470891790__font_riyu",True,"동맹 ",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","70,30",False
"default_root_route_state","text_wanfaTips__-4084247756989972966__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle5__4700239085922634030/toggle_node__-5378092167677093850/text_wanfaTips__-4084247756989972966__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_off__5170748638307436376__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle6__-5709011800109032647/toggle_node__-3001135698830835598/btnToggle6__5407916960501945402/text_off__5170748638307436376__font_riyu",False,"마을",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","70,30",False
"default_root_route_state","text_wanfaTips__-3672314570509988370__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle6__-5709011800109032647/toggle_node__-3001135698830835598/text_wanfaTips__-3672314570509988370__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_off__7519715443340010670__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle7__7452747665149278683/toggle_node__7794207423867286431/btnToggle7__-7696161517847213932/text_off__7519715443340010670__font_riyu",False,"소환수",22,False,18,72,"GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","120,30",False
"default_root_route_state","text_wanfaTips__-2479363539983671439__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_bottom__-4278720413118513639/toogles__3866169621397050666/toggle7__7452747665149278683/toggle_node__7794207423867286431/text_wanfaTips__-2479363539983671439__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.992,0.871,0.38,1","1,1,1","100,50",False
"default_root_route_state","text_name__-5982825750273040741__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_1__51920382737909704/text_name__-5982825750273040741__font_riyu",True,"모험",28,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","100,35",False
"default_root_route_state","text_wanfaTips__-2209049531134370308__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_1__51920382737909704/text_wanfaTips__-2209049531134370308__font_EPM",False,"000",18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.329,0.929,0.663,1","1,1,1","140,30",False
"default_root_route_state","text_name__7817983549160651324__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_2__-3930377403474185176/text_name__7817983549160651324__font_riyu",True,"모험",28,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","100,35",False
"default_root_route_state","text_wanfaTips__2778291803801687173__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_2__-3930377403474185176/text_wanfaTips__2778291803801687173__font_EPM",False,"000",18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_8649783434632076371","TextMeshPro/Mobile/Distance Field","0.329,0.929,0.663,1","1,1,1","140,30",False
"default_root_route_state","text_name__-6275118336609310875__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_3__1745568030950951925/text_name__-6275118336609310875__font_riyu",True,"모험",28,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","200,0",False
"default_root_route_state","text_wanfaTips__-4444991916405094732__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_3__1745568030950951925/text_wanfaTips__-4444991916405094732__font_EPM",False,,18,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.1,0.651,0.046,1","1,1,1","180,30",False
"default_root_route_state","text_name__-3578904844754949875__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_4__7836085562230756963/text_name__-3578904844754949875__font_riyu",True,"모험",28,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","200,0",False
"default_root_route_state","text_wanfaTips__-3039270450605219620__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/UI_Main_wanfa_item_4__7836085562230756963/text_wanfaTips__-3039270450605219620__font_EPM",True,"개최 중",18,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.1,0.651,0.046,1","1,1,1","180,30",False
"default_root_route_state","text_big__5611221341508507661__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/wanfaWorldNode__-3820167396480157270/text_big__5611221341508507661__font_riyu",True,"전",48,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","70,60",False
"default_root_route_state","text_small__4226973974425312330__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface__5568884429252053541/right__6922878451781464554/node_middle__9056630568254389742/wanfaWorldNode__-3820167396480157270/text_small__4226973974425312330__font_riyu",True,"국",42,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.996,0.996,0.996,1","1,1,1","60,50",False
"oldroot_home_safe_candidate","text_guan_num__8964452163957540604__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/bg_guanzhi__-8964177782053028160/text_guan_num__8964452163957540604__font_riyu",True,"2",28,False,18,72,"GirlsWarStaticProbe_riyu_TMP","TMPShared_riyu_m4383744721098263825","TextMeshPro/Mobile/Distance Field","1,0.923,0.401,1","1,1,1","0,15",False
"oldroot_home_safe_candidate","text_name__-3709878076741140776__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM",True,"구나",20,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.286,0.243,0.208,1","1,1,1","0,20",False
"oldroot_home_safe_candidate","text_num__-303524072024309074__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_num__-303524072024309074__font_num",True,"5099만",24,False,18,72,"GirlsWarStaticProbe_num_TMP","TMPShared_num_120833204736823593","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","200,50",False
"oldroot_home_safe_candidate","text_num__-3543131233577450414__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_num__-3543131233577450414__font_num",True,"Lv.199",20,False,18,72,"GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","TextMeshPro/Mobile/Distance Field","0.821,0.345,0.12,1","1,1,1","0,15",False
"oldroot_home_safe_candidate","text_beijing__-382206250612887101__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190/text_beijing__-382206250612887101__font_riyu",False,"문지기",20,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","60.01,50",False
"oldroot_home_safe_candidate","tmp_bubble_pro__5265363052602055773__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/tmp_bubble_pro__5265363052602055773__font_EPM",True,"0%",18,False,5,20,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_5325321661327454409","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","0,30",False
"oldroot_home_safe_candidate","text_yincang__1707867626890496239__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_yincang__-2103011487764177230/text_yincang__1707867626890496239__font_riyu",False,"전체 화면",20,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","60.01,50",False
"oldroot_home_safe_candidate","text__1232844075836322441__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_renwu__4819180499987017672/btn_renwu__-8867955425087948189/bg_ditu1__2367876014968496357/text__1232844075836322441__font_EPM",True,"임무 관련 설명",18,False,18,72,"GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_477919381716323141","TextMeshPro/Mobile/Distance Field","0.42,0.627,0.855,1","1,1,1","0,25",False
"oldroot_home_safe_candidate","text__464459436152818844__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_renwu__4819180499987017672/btn_renwu__-8867955425087948189/bg_ditu2__-5669402737250495281/btn_lingqu__5201801466445626401/text__464459436152818844__font_riyu",False,"수령",20,False,18,72,"GirlsWarStaticProbe_riyu_TMP","TMPShared_riyu_m6469808170336859405","TextMeshPro/Mobile/Distance Field","1,1,1,0.902","1,1,1","44.01,25",False
"oldroot_home_safe_candidate","text__6698406511024676206__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_renwu__4819180499987017672/btn_renwu__-8867955425087948189/bg_ditu2__-5669402737250495281/btn_qianwang__-5914687578434399247/text__6698406511024676206__font_riyu",False,"확인",20,False,18,72,"GirlsWarStaticProbe_riyu_TMP","TMPShared_riyu_6871398411308274113","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","44.01,25",False
"oldroot_home_safe_candidate","text_notice_desc__7995274795384618328__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_renwu__4819180499987017672/btn_renwu__-8867955425087948189/bg_ditu2__-5669402737250495281/mask_notice__776782486124243841/text_notice_desc__7995274795384618328__font_EPM",False,"임무 관련 설명",18,False,18,72,"GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","0.42,0.627,0.855,1","1,1,1","180.01,25",False
"oldroot_home_safe_candidate","text__-4219719416989272269__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_renwu__4819180499987017672/btn_renwu__-8867955425087948189/text__-4219719416989272269__font_riyu",True,"임무",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","0,25",False
"oldroot_home_safe_candidate","text_tujian__2624727026368678635__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_tujian__2191855014931130154/btn_tujian__-7176579048736111160/text_tujian__2624727026368678635__font_riyu",True,"도감",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","0,50",False
"oldroot_home_safe_candidate","text_wuyu__2856848393971462972__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/node_wuyu__-8260675311023278518/btn_wuyu__-7504787285556248522/text_wuyu__2856848393971462972__font_riyu",True,"이야기",22,False,18,72,"GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","TextMeshPro/Mobile/Distance Field","1,1,1,1","1,1,1","0,50",False
"oldroot_home_safe_candidate","txt_act_name__-842365026376400814__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__1979162691310507434/txt_act_name__-842365026376400814__font_num",True,,20,False,18,72,"GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","0,0",False
"oldroot_home_safe_candidate","txt_act_name__6950360992341110645__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/UI_currency__8634241280729765950/txt_act_name__6950360992341110645__font_num",True,,20,False,18,72,"GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","TextMeshPro/Mobile/Distance Field","0.294,0.243,0.204,1","1,1,1","0,0",False
