component_path_id,game_object_id,game_object_name,sprite_ref,file_id,path_id,external_path,cab_name,dependency_bundle,sprite_name,width,height,source_output,unity_asset_path,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a,status
-5438718529984359611,-8169924794923681434,im_tanhao,3:-694878043922505322,3,-694878043922505322,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,txzb_jiaobiao,29,41,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-694878043922505322_txzb_jiaobiao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-694878043922505322_txzb_jiaobiao.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5407688299862230766,-5586894584856445900,bg_dibu,0,,,,,,,,,,,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461,empty_sprite_ref
-5337982942872281130,-5717598085541216543,paihangbang_img,11:-100282971205591573,11,-100282971205591573,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_paihang,37,28,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-100282971205591573_zhuye_paihang.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-100282971205591573_zhuye_paihang.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5274675715818547097,-8607703013101977503,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5255930255328118921,4492213896415149202,im_bg,1:-1182126779076344239,1,-1182126779076344239,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,mainpage_BTN_bg,79,80,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5218709041211443158,-7644037337345342191,im_beigingRed,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-5165323820643851523,6049173782654997225,im_qipao1,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-5158382986790754280,269919480588369530,btn_act,38861690050489314,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-5102880319727519613,-8948567188134762882,wuyu_img,11:-397911510302451416,11,-397911510302451416,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_xitong,27,26,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-397911510302451416_zhuye_xitong.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-397911510302451416_zhuye_xitong.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5098285444159296149,5125774641126061909,wanfaBgImg,11:-1459155864645330874,11,-1459155864645330874,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_maoxian,144,144,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-1459155864645330874_zhuye_maoxian.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-1459155864645330874_zhuye_maoxian.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-5028434822084539250,-3574000680510365444,Tips_Green,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4987850735973275055,-7411390134429474157,btn_act,38861690050489314,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-4931864981982671716,6541226652221079437,im_red,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4748447924338192505,3162074945722731914,btn_watch2,36:-2316428109377570394,36,-2316428109377570394,archive:/CAB-feda820cbfa76bd3e2820cbbf228ba09/CAB-feda820cbfa76bd3e2820cbbf228ba09,CAB-feda820cbfa76bd3e2820cbbf228ba09,download/artsources/uispriteres/uihaogandu.assetbundle,IC_watch,149,157,extracted/unity/bundles/b_b70709357213ed8b/images/S/-2316428109377570394_IC_watch.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uihaogandu/fid36_-2316428109377570394_IC_watch.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4678781334925247861,8240796144703018536,im_qipao1,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4604625200521657018,-6324089681944910148,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4517496689722865519,8775242793843612423,im_qipao1,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4474388009436293325,1051958797259429360,im_zhan,1:3394737168634826602,1,3394737168634826602,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,multilang_IC_zhandouli,42,40,extracted/unity/bundles/b_e9b9d84959e15638/images/S/3394737168634826602_multilang_IC_zhandouli.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_3394737168634826602_multilang_IC_zhandouli.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4472326707640878991,-2559912592050077592,boxcollider,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-4360419491016178042,-8630391070025743704,im_camp_red_point,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4245168715097394244,-7106754761665114026,im_tanhao,3:-1663854595147985003,3,-1663854595147985003,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,IC_bxn,66,40,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-1663854595147985003_IC_bxn.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-1663854595147985003_IC_bxn.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4191646104612532123,-3195090019076860099,warn_bg,11:469540964723321015,11,469540964723321015,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,tixing_ui_di,46,46,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/469540964723321015_tixing_ui_di.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_469540964723321015_tixing_ui_di.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4134864826377998230,-6017238133181329382,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4119996812951520018,-9002287858755285448,im_newstar,3:-1635105358631793827,3,-1635105358631793827,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,NEWSTAR1,63,26,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-1635105358631793827_NEWSTAR1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-1635105358631793827_NEWSTAR1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4058270490838213390,3276633028993136667,im_redpoint_shangdian,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-4041127217481305669,-7807726851571274678,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-4000700466937308905,9175853281445361144,liaotian,3:764692096595737640,3,764692096595737640,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,chat_mainpage_frame,553,202,extracted/unity/bundles/b_3c369578efb6ef62/images/S/764692096595737640_chat_mainpage_frame.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_764692096595737640_chat_mainpage_frame.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3719452134910079242,-6736597407398157586,img_icon,43:7417956073517072135,43,7417956073517072135,archive:/CAB-c4920dafec03caaf866d6072df0406e6/CAB-c4920dafec03caaf866d6072df0406e6,CAB-c4920dafec03caaf866d6072df0406e6,download/artsources/uispriteres/uiexpedition.assetbundle,IC_jinbi,106,112,extracted/unity/bundles/b_9a4911217456b361/images/S/7417956073517072135_IC_jinbi.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiexpedition/fid43_7417956073517072135_IC_jinbi.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3660033501930334438,8528721235614914537,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3657816306047962784,-6178576418460602108,btn_act,38861690050489314,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-3633186844727652062,9119333285178196426,im_bg,1:-1182126779076344239,1,-1182126779076344239,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,mainpage_BTN_bg,79,80,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3536654491633620350,-7434548981661058032,img_actBannerJiantouLeft,11:-6270577352366989475,11,-6270577352366989475,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_hdjh_jiantou2,54,65,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-6270577352366989475_zhuye_hdjh_jiantou2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-6270577352366989475_zhuye_hdjh_jiantou2.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3519002021741562192,-4819340387733569707,im_zuanshi,49:-8503035858619706313,49,-8503035858619706313,archive:/CAB-84b3e63dc3b0ae8038194589e091c804/CAB-84b3e63dc3b0ae8038194589e091c804,CAB-84b3e63dc3b0ae8038194589e091c804,download/artsources/uispriteres/uiitems/item_1.assetbundle,itemicon_1001,71,89,extracted/unity/bundles/b_ca2fe39f1d87bf52/images/S/-8503035858619706313_itemicon_1001.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiitems_item_1/fid49_-8503035858619706313_itemicon_1001.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3417559312839099967,5933261268031254451,img_icon,43:7417956073517072135,43,7417956073517072135,archive:/CAB-c4920dafec03caaf866d6072df0406e6/CAB-c4920dafec03caaf866d6072df0406e6,CAB-c4920dafec03caaf866d6072df0406e6,download/artsources/uispriteres/uiexpedition.assetbundle,IC_jinbi,106,112,extracted/unity/bundles/b_9a4911217456b361/images/S/7417956073517072135_IC_jinbi.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiexpedition/fid43_7417956073517072135_IC_jinbi.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3380644203179168224,107053886084870299,im_redpoint_shangdian,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-3348794695087212320,-485012013500566581,im_bg,1:-1182126779076344239,1,-1182126779076344239,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,mainpage_BTN_bg,79,80,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3275596223363574347,7117589040332254740,bg_dot,3:3763899259279859054,3,3763899259279859054,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,BG_huadongyemian,18,11,extracted/unity/bundles/b_3c369578efb6ef62/images/S/3763899259279859054_BG_huadongyemian.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_3763899259279859054_BG_huadongyemian.png,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3272143675756169280,2944957954646576173,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3255678833296822870,1801190188330136554,warn_bg,11:469540964723321015,11,469540964723321015,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,tixing_ui_di,46,46,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/469540964723321015_tixing_ui_di.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_469540964723321015_tixing_ui_di.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3230073457815439338,-3640016037864683389,duihao,1:-4466887312369507679,1,-4466887312369507679,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,IC_tick_beibao_zhuangbeixuanzhong,47,37,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-4466887312369507679_IC_tick_beibao_zhuangbeixuanzhong.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-4466887312369507679_IC_tick_beibao_zhuangbeixuanzhong.png,1,1,3,0,3,0.0,1.0,1.0,1.0,1.0,ready
-3181984263433506984,-5165562088843493816,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3167741177895427385,1559152527801407601,im_city_qipaoup,3:8695740265935060658,3,8695740265935060658,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,bg_shengji,41,58,extracted/unity/bundles/b_3c369578efb6ef62/images/S/8695740265935060658_bg_shengji.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_8695740265935060658_bg_shengji.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3143727900474361853,8940009674820192755,bg_name,42:-2512321741831424404,42,-2512321741831424404,archive:/CAB-18c86b80f6b3770fe553d8342589ef06/CAB-18c86b80f6b3770fe553d8342589ef06,CAB-18c86b80f6b3770fe553d8342589ef06,download/artsources/uispriteres/uiliaotian.assetbundle,UI_liaotian_xitongtiao2,91,22,extracted/unity/bundles/b_07e85c1d3bd411ee/images/S/-2512321741831424404_UI_liaotian_xitongtiao2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiliaotian/fid42_-2512321741831424404_UI_liaotian_xitongtiao2.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3101344642677866905,3590611530720235835,img_chat_type,3:939428383457414261,3,939428383457414261,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,chat_mainpage_title4,230,81,extracted/unity/bundles/b_3c369578efb6ef62/images/S/939428383457414261_chat_mainpage_title4.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_939428383457414261_chat_mainpage_title4.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3075839640443665943,1827243085730985232,vip_Btn,1:6617065208850742552,1,6617065208850742552,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,Image_blank,2,2,extracted/unity/bundles/b_e9b9d84959e15638/images/S/6617065208850742552_Image_blank.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_6617065208850742552_Image_blank.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-3038710321681872110,8192576655427105151,p_chat_private_frame,1:-8484185493004443083,1,-8484185493004443083,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,IC_touxiangzhezhao,150,150,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-8484185493004443083_IC_touxiangzhezhao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-8484185493004443083_IC_touxiangzhezhao.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2945541421260847895,2207864959603348708,wanfaBgImg,11:-1459155864645330874,11,-1459155864645330874,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_maoxian,144,144,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-1459155864645330874_zhuye_maoxian.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-1459155864645330874_zhuye_maoxian.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2927836873641068764,5152319994993745167,bg_name,42:-2512321741831424404,42,-2512321741831424404,archive:/CAB-18c86b80f6b3770fe553d8342589ef06/CAB-18c86b80f6b3770fe553d8342589ef06,CAB-18c86b80f6b3770fe553d8342589ef06,download/artsources/uispriteres/uiliaotian.assetbundle,UI_liaotian_xitongtiao2,91,22,extracted/unity/bundles/b_07e85c1d3bd411ee/images/S/-2512321741831424404_UI_liaotian_xitongtiao2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiliaotian/fid42_-2512321741831424404_UI_liaotian_xitongtiao2.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2888862968300573746,5988687696584462687,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2689306520575408111,-5337793335597221878,im_bg,11:-3144903747913858528,11,-3144903747913858528,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,zhuye_name,411,39,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-3144903747913858528_zhuye_name.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-3144903747913858528_zhuye_name.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2614995604137759167,1186642317300914569,bg_ditu,3:-3583236969578776251,3,-3583236969578776251,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,BG_qipao,190,111,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2566605262846638730,6683610392345918860,btn_qinmi2,36:-1121192961255645693,36,-1121192961255645693,archive:/CAB-feda820cbfa76bd3e2820cbbf228ba09/CAB-feda820cbfa76bd3e2820cbbf228ba09,CAB-feda820cbfa76bd3e2820cbbf228ba09,download/artsources/uispriteres/uihaogandu.assetbundle,T_daojudi,149,135,extracted/unity/bundles/b_b70709357213ed8b/images/S/-1121192961255645693_T_daojudi.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uihaogandu/fid36_-1121192961255645693_T_daojudi.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2460958000118116557,4721660477782303194,btn_show,1:6617065208850742552,1,6617065208850742552,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,Image_blank,2,2,extracted/unity/bundles/b_e9b9d84959e15638/images/S/6617065208850742552_Image_blank.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_6617065208850742552_Image_blank.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2434523498458532451,-8898990290885223385,btn_huodong3,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-2424435308390556613,6022581869932766866,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2323750260085667265,-525836409913160950,im_bg,1:3767306702705834126,1,3767306702705834126,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,BG_wave,98,54,extracted/unity/bundles/b_e9b9d84959e15638/images/S/3767306702705834126_BG_wave.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_3767306702705834126_BG_wave.png,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-2287799936201730305,-7619232957690321320,im_dot1,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
