kind,objectPath,fieldName,currentCandidateValue,sourceValue,requiredSnapshotOwner,requiredRuntimeObjectOrModule,whyRequired,classification,allowedAcquisition,patchUnlockedBy
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,fontAssetRef,-724809986894116682,-724809986894116682,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,sharedMaterialRef,8649783434632076371,8649783434632076371,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,tmpMaterial,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,tmpColor,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,tmpAlpha,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,tmpRaycastTarget,False,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,activeSelf,True,True,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,activeInHierarchy,True,True,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,enabled,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,parentActiveChain,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,siblingIndex,0,0,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,anchorMin,0.5/0.5,0.5/0.5,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,anchorMax,0.5/0.5,0.5/0.5,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,pivot,0.5/0.5,0.5/0.5,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,sizeDelta,0/15,0/15,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,anchoredPosition,0.1/10,0.1/10,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,localScale,1/1/1,1/1/1,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,componentTypes,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>;<missing>,RectTransform|CanvasRenderer|TMPro.TextMeshProUGUI|<missing>,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,missingScriptCount,2,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,text,2,2,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmpEnabled,False,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,fontSize,26,26,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,fontSizeBase,26,26,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,enableAutoSizing,0,0,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,fontSizeMin,18,18,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,fontSizeMax,72,72,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,characterSpacing,0,0,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,characterHorizontalScale,1,1,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,fontAssetRef,2268522548353052838,2268522548353052838,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,sharedMaterialRef,-4383744721098263825,-4383744721098263825,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmpMaterial,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmpColor,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmpAlpha,,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmpRaycastTarget,False,,UI_NormalBattle.lua + ModulesInit.ProcedureNormalBattle,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,"TopCenter enemy/player name, wave, and head-mask state are populated by runtime battle data",component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),activeSelf,False,False,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),activeInHierarchy,False,False,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),enabled,,,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),parentActiveChain,,,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),siblingIndex,4,4,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),anchorMin,0.5/0.5,0.5/0.5,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),anchorMax,0.5/0.5,0.5/0.5,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),pivot,0.5/0.5,0.5/0.5,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),sizeDelta,98.64/39.57,98.64/39.57,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),anchoredPosition,0/-30,0/-30,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),localScale,1.1/1/1,1.1/1/1,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),componentTypes,UnityEngine.RectTransform;UnityEngine.CanvasRenderer;<missing>,RectTransform|CanvasRenderer|TMPro.TextMeshProUGUI,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),missingScriptCount,1,,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),text,"""\uC2A4\uD0B5""","""\uC2A4\uD0B5""",UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),tmpEnabled,False,,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
tmp,BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),fontSize,18,18,UI_NormalBattle.lua,original runtime UI scene after UI_NormalBattle.Open / ModulesInit.ProcedureNormalBattle init,skip UI labels/icons are battle-type/runtime controlled,component_rehydration_required,approved runtime snapshot/dump only; no APK/emulator instrumentation in BATTLE74,source-backed runtime snapshot plus resolved TMP/Mask component type/script evidence
