actorId,evidenceKind,classification,source,path,line,offset,exists,size,md5,target,matches,note
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,60,,,,,1100112,,"""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"",,,decoded_lua_string_or_flow,,,girlswar_merged_extracted/decoded/xlua_battle/download_xlualogic_modules_procedure/-3424355311143813575_ProcedureNormalBattle_security_xor_raw.lua,,,589,,,,,,,,""local t='{""""battleInfo"""":{""""ourHeros"""":[{""""heroDid"""":1036,""""status"""":2,""""rankLevel"""":3,""""heroId"""":51469,""""skills"""":[{""""skillType"""":1,""""skillDid"""":1036101},{""""skillType"""":1,""""skillDid"""":1036201},{""""skillType"""":1,""""skillDid"""":1036301},{""""skillType"""":2,""""skillDid"""":1036401},{""""skillType"""":2,""""skillDid"""":1036402},{""""skillType"""":2,""""skillDid"""":0}],""""curMp"""":1000,""""soul"""":{""""soulType"""":8,""""soulLevel"""":1,""""soul"",id hit is payload/string evidence only unless joined by DTMonster/DTmodel chain"
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,20,,,,,1100112,,"1100112,"
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,126,,,,,1100112,,"""payloadHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,628,,,,,1100112,,"""targetId"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1017,,,,,1100112,,"""targetId"": ""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"","
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,4,,,,,1100112,,"- Target ids: `1100112, 1100113, 1100121, 1100122, 1100123, 1100131, 1100132, 1100133`"
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,14,,,,,1100112,,| 1 | 2 | 1100112 | `unresolved_enemy_payload_instance` | `not_resolved_from_local_evidence` | `` | `` | `` | `` | No direct DTMonster*/DTmodel actor chain was found for this payload id. |
1100112,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,26,,,,,1100112,,"| 1100112 | `no_change_existing_actor_unresolved` | `{'data_only_missing_actor': 4, 'passive_no_timeline': 2}` |"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,40,,,,,1100112,,"""payloadHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,423,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,446,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,816,,,,,1100112,,"""Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."","
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,11,,,,,1100112,,| enemy | 1 | 1100112 | False |  |  |  | missing_model_or_prefab |
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,29,,,,,1100112,,| 1012401 | 1100112 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,30,,,,,1100112,,| 1012403 | 1100112 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,52,,,,,1100112,,"- Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,60,,,,,1100112,,- The same deep trace classifies enemy payload ids `1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133` as `still_unresolved_payload_instance_id`; no authoritative alias from those payload ids to DTMapsWave monster ids was found.
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,135,,,,,1100112,,"""payloadHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,930,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,956,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,982,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1008,,,,,1100112,,"""ownerHeroDid"": 1100112,"
1100112,weak_skill_model_candidate,context_only_not_actor_alias,reports/battle/BATTLE_LOCAL_PLAYABLE_PAYLOAD_MANIFEST_SPEEDLINE_RESOLVED.json,1012,,,,,,1100112,,"owner skill rows reference these skill/model bundles, but this is not an authoritative actor mapping"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,16,,,,,1100113,,"enemy,1,1100113,-3,1012201,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,17,,,,,1100113,,"enemy,1,1100113,-3,1012301,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,18,,,,,1100113,,"enemy,1,1100113,-3,1012301,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,327,,,,,1100113,,"""ownerHeroDid"": ""1100113"","
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,344,,,,,1100113,,"""ownerHeroDid"": ""1100113"","
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,361,,,,,1100113,,"""ownerHeroDid"": ""1100113"","
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1182,,,,,1100113,,"""matchedText"": ""skill,data_only_missing_actor,enemy,1,,,,1100113,-3,1012201,1,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1187,,,,,1100113,,"""matchedText"": ""skill,data_only_missing_actor,enemy,1,,,,1100113,-3,1012301,1,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1192,,,,,1100113,,"""matchedText"": ""skill,data_only_missing_actor,enemy,1,,,,1100113,-3,1012301,1,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1703,,,,,1100113,,"""enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain not_resolved_from_local_evidence"""
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,52,,,,,1100113,,| enemy | 1 | 1100113 | 1012201 | 1012201 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,53,,,,,1100113,,| enemy | 1 | 1100113 | 1012301 | 1012301 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,54,,,,,1100113,,| enemy | 1 | 1100113 | 1012301 | 1012351 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.json,,135,,,,,1100113,,"""payloadHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.md,,26,,,,,1100113,,| 1 | 3 | 1100113 | True |  | still_unresolved_payload_instance_id |
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE_ENEMY_ALIAS.csv,,4,,,,,1100113,,"1,3,1100113,-3,""[1012101, 1012201, 1012301, 1012401, 1012403]"",True,,,still_unresolved_payload_instance_id,No code evidence found that aliases this payload heroDid to DTMapsWave.monsterLists; normal campaign generator uses monsterLists value directly as heroDid."
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,4,,,,,1100113,,"1100113,1,3,final_status,not_resolved_from_local_evidence,unresolved_enemy_payload_instance,,,,,,,,,,,no_change_existing_actor_unresolved,,No direct DTMonster*/DTmodel actor chain was found for this payload id."
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,14,,,,,1100113,,"1100113,,,direct_monster_actor_chain_absent,not_resolved_from_local_evidence,,""DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity"",,,,,,,,,,,,searched all decoded non-Attr DTMonster*Entity tables with modelID fields"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,60,,,,,1100113,,"""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"",,,decoded_lua_string_or_flow,,,girlswar_merged_extracted/decoded/xlua_battle/download_xlualogic_modules_procedure/-3424355311143813575_ProcedureNormalBattle_security_xor_raw.lua,,,589,,,,,,,,""local t='{""""battleInfo"""":{""""ourHeros"""":[{""""heroDid"""":1036,""""status"""":2,""""rankLevel"""":3,""""heroId"""":51469,""""skills"""":[{""""skillType"""":1,""""skillDid"""":1036101},{""""skillType"""":1,""""skillDid"""":1036201},{""""skillType"""":1,""""skillDid"""":1036301},{""""skillType"""":2,""""skillDid"""":1036401},{""""skillType"""":2,""""skillDid"""":1036402},{""""skillType"""":2,""""skillDid"""":0}],""""curMp"""":1000,""""soul"""":{""""soulType"""":8,""""soulLevel"""":1,""""soul"",id hit is payload/string evidence only unless joined by DTMonster/DTmodel chain"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,21,,,,,1100113,,"1100113,"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,154,,,,,1100113,,"""payloadHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,635,,,,,1100113,,"""targetId"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.json,,1017,,,,,1100113,,"""targetId"": ""1100111,1100112,1100113,1100121,1100122,1100123,1100131,1100132,1100133"","
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,4,,,,,1100113,,"- Target ids: `1100112, 1100113, 1100121, 1100122, 1100123, 1100131, 1100132, 1100133`"
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,15,,,,,1100113,,| 1 | 3 | 1100113 | `unresolved_enemy_payload_instance` | `not_resolved_from_local_evidence` | `` | `` | `` | `` | No direct DTMonster*/DTmodel actor chain was found for this payload id. |
1100113,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.md,,27,,,,,1100113,,"| 1100113 | `no_change_existing_actor_unresolved` | `{'data_only_missing_actor': 4, 'passive_no_timeline': 2}` |"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,70,,,,,1100113,,"""payloadHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,469,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,492,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.json,,816,,,,,1100113,,"""Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."","
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,12,,,,,1100113,,| enemy | 1 | 1100113 | False |  |  |  | missing_model_or_prefab |
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,31,,,,,1100113,,| 1012401 | 1100113 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,32,,,,,1100113,,| 1012403 | 1100113 | 2 | False | True | missing_DTSkillAct_prefab_mapping |
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,52,,,,,1100113,,"- Only enemy 1100111 resolves to a loadable actor bundle through extracted DTMonster_* variant tables; enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain missing in all decoded non-Attr DTMonster*Entity tables with modelID fields (DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity)."
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_GAP_REPORT.md,,60,,,,,1100113,,- The same deep trace classifies enemy payload ids `1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133` as `still_unresolved_payload_instance_id`; no authoritative alias from those payload ids to DTMapsWave monster ids was found.
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,165,,,,,1100113,,"""payloadHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1080,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1106,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1132,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,report_or_context_hit,source_context,reports/characters/GIRLSWAR_CHARACTER_ROSTER.json,,1158,,,,,1100113,,"""ownerHeroDid"": 1100113,"
1100113,weak_skill_model_candidate,context_only_not_actor_alias,reports/battle/BATTLE_LOCAL_PLAYABLE_PAYLOAD_MANIFEST_SPEEDLINE_RESOLVED.json,1012,,,,,,1100113,,"owner skill rows reference these skill/model bundles, but this is not an authoritative actor mapping"
1100121,unity_objects_index,id_string_context_hit,girlswar_merged_extracted/indexes/unity_objects.csv,download/skillprefabsandres/1099.assetbundle,158921,,,,,1100121,,download/skillprefabsandres/1099.assetbundle | 6711001214867323491 | GameObject
1100121,unity_objects_index,id_string_context_hit,girlswar_merged_extracted/indexes/unity_objects.csv,download/skillprefabsandres/21073.assetbundle,164644,,,,,1100121,,download/skillprefabsandres/21073.assetbundle | 9048334166181100121 | ParticleSystem
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,19,,,,,1100121,,"enemy,2,1100121,-1,1012201,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,20,,,,,1100121,,"enemy,2,1100121,-1,1012301,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_AFFECTED_SKILL_ROWS.csv,,21,,,,,1100121,,"enemy,2,1100121,-1,1012301,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,data_only_missing_actor,unresolved_enemy_payload_instance,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,download/commonprefabsandres/skilleffect/commonskillprefabsandres1.assetbundle,,data_only_missing_actor,actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,378,,,,,1100121,,"""ownerHeroDid"": ""1100121"","
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,395,,,,,1100121,,"""ownerHeroDid"": ""1100121"","
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,412,,,,,1100121,,"""ownerHeroDid"": ""1100121"","
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1197,,,,,1100121,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100121,-1,1012201,1,prefabId,1012201,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1202,,,,,1100121,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100121,-1,1012301,1,prefabId,1012301,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1207,,,,,1100121,,"""matchedText"": ""skill,data_only_missing_actor,enemy,2,,,,1100121,-1,1012301,1,fastPrefabId,1012351,download/skillprefabsandres/1012.assetbundle,True,download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle,\""timeline resolves, but owner actor is unresolved_enemy_payload_instance\"",GIRLSWAR_CHARACTER_ROSTER.json skills + resource dependency checks"""
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.json,,1703,,,,,1100121,,"""enemy 1100112/1100113/1100121/1100122/1100123/1100131/1100132/1100133 remain not_resolved_from_local_evidence"""
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,55,,,,,1100121,,| enemy | 2 | 1100121 | 1012201 | 1012201 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,56,,,,,1100121,,| enemy | 2 | 1100121 | 1012301 | 1012301 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_COMMON_SPEEDLINE_BUNDLE_DEEP_TRACE_RESULT.md,,57,,,,,1100121,,| enemy | 2 | 1100121 | 1012301 | 1012351 | `data_only_missing_actor` | `data_only_missing_actor` | `download/commonprefabsandres/skilleffect/commonskillprefabsandres1/redspeedline.assetbundle` | actor remains unresolved_enemy_payload_instance: payload enemy id has no authoritative DTMonster_* row or alias in local evidence |
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.json,,153,,,,,1100121,,"""payloadHeroDid"": 1100121,"
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE.md,,27,,,,,1100121,,| 2 | 1 | 1100121 | True |  | still_unresolved_payload_instance_id |
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_RESOURCE_GAP_DEEP_TRACE_ENEMY_ALIAS.csv,,5,,,,,1100121,,"2,1,1100121,-1,""[1012101, 1012201, 1012301, 1012401, 1012403]"",True,,,still_unresolved_payload_instance_id,No code evidence found that aliases this payload heroDid to DTMapsWave.monsterLists; normal campaign generator uses monsterLists value directly as heroDid."
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,5,,,,,1100121,,"1100121,2,1,final_status,not_resolved_from_local_evidence,unresolved_enemy_payload_instance,,,,,,,,,,,no_change_existing_actor_unresolved,,No direct DTMonster*/DTmodel actor chain was found for this payload id."
1100121,report_or_context_hit,source_context,reports/characters/CHARACTER_UNRESOLVED_ENEMY_PAYLOAD_INSTANCE_DEEP_TRACE_RESULT.csv,,15,,,,,1100121,,"1100121,,,direct_monster_actor_chain_absent,not_resolved_from_local_evidence,,""DTMonsterEntity, DTMonster_FEntity, DTMonster_GEntity, DTMonster_HEntity, DTMonster_KEntity, DTMonster_OEntity"",,,,,,,,,,,,searched all decoded non-Attr DTMonster*Entity tables with modelID fields"
