evidence_kind,source,prefab_root,owner_in_main_root,group,name,path_or_symbol,active_or_state,line,snippet,decision
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_haoyou/text_haoyou"", ""gameObjectName"": ""text_haoyou"", ""gameObjectId"": ""-4700950276111012610"", ""rectPathId"": ""-8197084747081254407"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""0.0,-25.579992294311523"", ""sizeDelta"": ""110.0,20.0"", ""localScale"": ""0.75,0.75,0.75"", ""spriteNames"": """", ""texts"": ""친구"", ""buttonHandlers"": """", ""candidateReason"": ""strong_reference_layou",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/text_wanfaTips"", ""gameObjectName"": ""text_wanfaTips"", ""gameObjectId"": ""-2568686707463358350"", ""rectPathId"": ""-8115060381664646458"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""0.0,20.0"", ""sizeDelta"": ""100.0,50.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/sp_guild"", ""gameObjectName"": ""sp_guild"", ""gameObjectId"": ""-1053327155889307911"", ""rectPathId"": ""-7790852293832054063"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""-4.0,18.0"", ""sizeDelta"": ""96.37162780761719,88.69273376464844"", ""localScale"": ""0.75,0.75,0.75"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node"", ""gameObjectName"": ""toggle_node"", ""gameObjectId"": ""3074880293564400112"", ""rectPathId"": ""-7748643058723455256"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candi",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/btnToggle7"", ""gameObjectName"": ""btnToggle7"", ""gameObjectId"": ""-221070569679405601"", ""rectPathId"": ""-7696161517847213932"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""0.0,1.0"", ""sizeDelta"": ""100.0,98.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": ""UI_MainPage.onBtnSummonPet:200"", ""candidateReason"": ""pre",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_haoyou/im_qipao1/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""-8734565794043040060"", ""rectPathId"": ""-7586573657277336126"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""6"", ""buttonHandlers"": """", ""candidateReason"": ""strong_reference_layout_candidate_old_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/text_wanfaTips"", ""gameObjectName"": ""text_wanfaTips"", ""gameObjectId"": ""-6583767661166205574"", ""rectPathId"": ""-7392353942166903559"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,50.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_h",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/text_wanfaTips"", ""gameObjectName"": ""text_wanfaTips"", ""gameObjectId"": ""-6583767661166205574"", ""rectPathId"": ""-7392353942166903559"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,50.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/im_red"", ""gameObjectName"": ""im_red"", ""gameObjectId"": ""5291676649343869015"", ""rectPathId"": ""-7282965124216930086"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""30.0,40.0"", ""sizeDelta"": ""27.0,27.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_ca",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/btnToggle3/text_off"", ""gameObjectName"": ""text_off"", ""gameObjectId"": ""-4617369723046342989"", ""rectPathId"": ""-7196299360274307351"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,-24.0"", ""sizeDelta"": ""70.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""수호 "", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/im_redpoint_shangdian/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""-7336271198868114901"", ""rectPathId"": ""-6941038682860871594"", ""active"": ""False"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""6"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_nam",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/im_redpoint_shangdian/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""-7336271198868114901"", ""rectPathId"": ""-6941038682860871594"", ""active"": ""False"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""6"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_n",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_qipaoup"", ""gameObjectName"": ""im_city_qipaoup"", ""gameObjectId"": ""1559152527801407601"", ""rectPathId"": ""-6470650067850264456"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""15.0,32.0"", ""sizeDelta"": ""41.0,58.0"", ""localScale"": ""1.0499999523162842,1.0499999523162842,1.0499999523162842"", ""spriteNames"": ""bg_shengji"", ""texts"": """", ""buttonH",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/btnToggle5/text_off"", ""gameObjectName"": ""text_off"", ""gameObjectId"": ""-7119749123123539974"", ""rectPathId"": ""-6289879885470891790"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,-24.0"", ""sizeDelta"": ""70.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""동맹 "", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectName"": ""SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectId"": ""-2992148769056453529"", ""rectPathId"": ""-6178421693713506527"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""57.999996185302734,64.00000762939453"", ""localScale"": ""0.6000000238418579,0.6000",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectName"": ""SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectId"": ""-2992148769056453529"", ""rectPathId"": ""-6178421693713506527"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""57.999996185302734,64.00000762939453"", ""localScale"": ""0.6000000238418579,0.60",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/im_fuhu_red"", ""gameObjectName"": ""im_fuhu_red"", ""gameObjectId"": ""-5804646678731109154"", ""rectPathId"": ""-6130468911095588268"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""30.0,40.0"", ""sizeDelta"": ""27.0,27.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/im_city_qipaoup2"", ""gameObjectName"": ""im_city_qipaoup2"", ""gameObjectId"": ""-3683968108930302861"", ""rectPathId"": ""-6027442445255872850"", ""active"": ""False"", ""depth"": ""6"", ""anchoredPos"": ""0.0,44.20000457763672"", ""sizeDelta"": ""112.0,41.0"", ""localScale"": ""1.0499999523162842,1.0499999523162842,1.0499999523162842"", ""spriteNames"": ""guanzhi_kensjz1"", ",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi5/text_tmp_message2"", ""gameObjectName"": ""text_tmp_message2"", ""gameObjectId"": ""-3114174476683128720"", ""rectPathId"": ""-6022165655162107944"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""152.5,-197.5"", ""sizeDelta"": ""157.60000610351562,68.4000015258789"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""pref",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/bg_bottom"", ""gameObjectName"": ""bg_bottom"", ""gameObjectId"": ""-7563554791991204691"", ""rectPathId"": ""-5996229397019419426"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""66.0,-15.0"", ""sizeDelta"": ""870.0,52.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""zhuye_xxbg2"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/bg_bottom/festival/festival_1"", ""gameObjectName"": ""festival_1"", ""gameObjectId"": ""-6812173747335075819"", ""rectPathId"": ""-5923532916528446016"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""41.900001525878906,8.399999618530273"", ""sizeDelta"": ""80.0,62.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""zhuye_xxbg2_a"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": """,prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/btnToggle2/text_off"", ""gameObjectName"": ""text_off"", ""gameObjectId"": ""-5247421378083060640"", ""rectPathId"": ""-5791008185821152093"", ""active"": ""True"", ""depth"": ""7"", ""anchoredPos"": ""0.0,-24.0"", ""sizeDelta"": ""70.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""창고"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""left_story_task_banner"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/left/btn_download"", ""gameObjectName"": ""btn_download"", ""gameObjectId"": ""-6941401023795538930"", ""rectPathId"": ""-5750651822583549907"", ""active"": ""True"", ""depth"": ""2"", ""anchoredPos"": ""409.0,-155.6999969482422"", ""sizeDelta"": ""81.0,87.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""strong_reference_layout_candidate_old_root",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""left_story_task_banner"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/left/btn_download/p_download_redpoint/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""1786893724467295450"", ""rectPathId"": ""-5736247179694415488"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReas",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/btnToggle3"", ""gameObjectName"": ""btnToggle3"", ""gameObjectId"": ""-3593029120460745446"", ""rectPathId"": ""-5731503814949141683"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""-1.2000000476837158,1.0"", ""sizeDelta"": ""100.0,98.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": ""UI_MainPage.onBtnShouhu:196"", ""candidat",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6"", ""gameObjectName"": ""toggle6"", ""gameObjectId"": ""8347384690259056976"", ""rectPathId"": ""-5709011800109032647"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candidate""}",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""left_story_task_banner"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/left/btn_download/p_download_redpoint/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""-4004340269006295430"", ""rectPathId"": ""-5482275001127271065"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""p",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi2/text_message"", ""gameObjectName"": ""text_message"", ""gameObjectId"": ""-4167614338200313322"", ""rectPathId"": ""-5435855937292151471"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""296.3999938964844,-188.1999969482422"", ""sizeDelta"": ""164.89999389648438,40.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""4시간의 방치 보상을 누적했습니다. 수령하세요!"", ""buttonHandlers"":",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_activity_icon_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectName"": ""SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectId"": ""1555822920384030595"", ""rectPathId"": ""-5410850810638076974"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""57.999996185302734,64.00000762939453"", ""localScale"": ""0.6000000238418579,0.",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_act_btn/btn_shangdian/node_friday/sp_saletag/SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectName"": ""SkeletonGraphic (sp_blackfridaysaletag)"", ""gameObjectId"": ""1555822920384030595"", ""rectPathId"": ""-5410850810638076974"", ""active"": ""True"", ""depth"": ""6"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""57.999996185302734,64.00000762939453"", ""localScale"": ""0.6000000238418579,",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node"", ""gameObjectName"": ""toggle_node"", ""gameObjectId"": ""608694059067168238"", ""rectPathId"": ""-5378092167677093850"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candid",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""right_chat_and_social_stack"", ""rootName"": ""UI_MainInterface_old"", ""hierarchyPath"": ""UI_MainInterface_old/right/btn_haoyou/im_qipao2/text_num"", ""gameObjectName"": ""text_num"", ""gameObjectId"": ""2235889287015223365"", ""rectPathId"": ""-5356550910504281656"", ""active"": ""False"", ""depth"": ""4"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""40.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""99"", ""buttonHandlers"": """", ""candidateReason"": ""strong_reference_layout_candidate_old_",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/jiarutishi/bg_ditu"", ""gameObjectName"": ""bg_ditu"", ""gameObjectId"": ""2369769907165382734"", ""rectPathId"": ""-5315375498862777324"", ""active"": ""True"", ""depth"": ""4"", ""anchoredPos"": ""489.0,-193.0"", ""sizeDelta"": ""253.5,93.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": ""BG_qipao"", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_candid",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,False,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/city_red_point/RedDot/SkeletonGraphic (hongdian01)"", ""gameObjectName"": ""SkeletonGraphic (hongdian01)"", ""gameObjectId"": ""-866454169023457468"", ""rectPathId"": ""-5308238131304255433"", ""active"": ""False"", ""depth"": ""8"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""33.0,32.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"":",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""bottom_menu_buttons"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node"", ""gameObjectName"": ""toggle_node"", ""gameObjectId"": ""-8453763392923917683"", ""rectPathId"": ""-5294031676519928465"", ""active"": ""True"", ""depth"": ""5"", ""anchoredPos"": ""0.0,0.0"", ""sizeDelta"": ""100.0,100.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": """", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_handler_cand",prefab_or_handler_evidence_no_patch
ui126_reference_element,C:\Users\godho\Downloads\girlswar\reports\maininterface\MAININTERFACE_126_reference_element_candidates.csv,,,,,,True,,"{""referenceElement"": ""left_story_task_banner"", ""rootName"": ""UI_MainInterface"", ""hierarchyPath"": ""UI_MainInterface/left/btn_download/tmp_bubble_pro"", ""gameObjectName"": ""tmp_bubble_pro"", ""gameObjectId"": ""-8375142999910234370"", ""rectPathId"": ""-5206898783637326912"", ""active"": ""True"", ""depth"": ""3"", ""anchoredPos"": ""1.0,-19.299999237060547"", ""sizeDelta"": ""0.0,30.0"", ""localScale"": ""1.0,1.0,1.0"", ""spriteNames"": """", ""texts"": ""0%"", ""buttonHandlers"": """", ""candidateReason"": ""prefab_hierarchy_name_sprite_hand",prefab_or_handler_evidence_no_patch
