path_id,game_object_id,name,active,father_id,father_name,sibling_index,anchored_pos,size_delta,local_scale,zero_scale,path
-5404255600438024217,106586731413280439,btn_act_3,True,-2702129779362243929,,2,"0.0,-90.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_3(-5404255600438024217)
-5382165766749718432,-8311138471917487641,im_temporary_buff_bg,True,-4503624219808831110,,0,"0.0,0.0","207.0,44.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/btn_temporary_buff(-4503624219808831110)/im_temporary_buff_bg(-5382165766749718432)
-5378092167677093850,608694059067168238,toggle_node,True,4700239085922634030,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle5(4700239085922634030)/toggle_node(-5378092167677093850)
-5356550910504281656,2235889287015223365,text_num,False,6956463994264687021,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/btn_haoyou(-675339169157432991)/im_qipao2(6956463994264687021)/text_num(-5356550910504281656)
-5350169600996009560,-6899938081351887915,Renderer1,False,3122424037418622381,,1,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer1(-5350169600996009560)
-5315375498862777324,2369769907165382734,bg_ditu,True,-321695101024193695,,0,"489.0,-193.0","253.5,93.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/jiarutishi(-321695101024193695)/bg_ditu(-5315375498862777324)
-5308238131304255433,-866454169023457468,SkeletonGraphic (hongdian01),False,7551849288880897658,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle6(-5709011800109032647)/toggle_node(-3001135698830835598)/city_red_point(4696720292628568292)/RedDot(7551849288880897658)/SkeletonGraphic (hongdian01)(-5308238131304255433)
-5294031676519928465,-8453763392923917683,toggle_node,True,2061829946376332717,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle2(2061829946376332717)/toggle_node(-5294031676519928465)
-5284402592931468190,6569245046781814939,UI_heroSpine,True,5568884429252053541,,1,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/UI_heroSpine(-5284402592931468190)
-5279177717507701307,6954508561181062717,leftbannerNode,True,-7709903567246479490,,9,"0.0,-60.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/leftbannerNode(-5279177717507701307)
-5271492265043458459,-7807726851571274678,RedDot,True,-1421130836852281641,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_1(-6740709153023445455)/im_qipao1(-1421130836852281641)/RedDot(-5271492265043458459)
-5262723536132930251,7271745250633416389,Renderer0,True,3375689855543054311,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/spine_xiaoren(3375689855543054311)/Renderer0(-5262723536132930251)
-5260381411788671141,3924212790019845995,im_bg,True,2191855014931130154,,0,"0.0,0.0","79.0,80.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_tujian(2191855014931130154)/im_bg(-5260381411788671141)
-5258487816199776114,-7355809044290086139,txt_act_name,True,3872457781356019796,,3,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_2(3872457781356019796)/txt_act_name(-5258487816199776114)
-5220647454120144183,3498737521722268994,warn_icon,True,-6649878441281131757,,1,"0.0,0.0","36.0,35.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/warn_grid(-4903014397176617737)/warn_item4(-6649878441281131757)/warn_icon(-5220647454120144183)
-5216941958405197112,3454854503904750418,bg_diban,True,6349142187541381273,,0,"293.5,-56.0","250.0,366.0","1.0,1.0,1.0",False,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/right(6349142187541381273)/bg_diban(-5216941958405197112)
-5206898783637326912,-8375142999910234370,tmp_bubble_pro,True,7328067398302382935,,3,"1.0,-19.299999237060547","0.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/btn_download(7328067398302382935)/tmp_bubble_pro(-5206898783637326912)
-5205119580147920772,-5063074268802454007,Viewport,True,1445380050083804015,,4,"0.0,61.0","340.0,120.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/liaotian(1445380050083804015)/Viewport(-5205119580147920772)
-5159767041410272523,5089301840846303053,text_num,False,1624559177700309340,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/im_redpoint(1624559177700309340)/text_num(-5159767041410272523)
-5155750984123387295,-8456001285148347078,huodong3,True,8354406432209300530,,9,"53.0,-216.0","310.0,190.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/huodong3(-5155750984123387295)
-5151581002277016097,7464434234665426838,Renderer1,False,-1766545527926586392,,1,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/worldwanfaBtn(3512211464843089861)/spine_diqiu(-1766545527926586392)/Renderer1(-5151581002277016097)
-5133462760053089332,8650715825606800410,im_bg,True,493921710596589694,,0,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_19(493921710596589694)/im_bg(-5133462760053089332)
-5126794878977765278,-3582835971142626713,bg_ditu2,False,-6395848881054912128,,3,"170.89999389648438,-4.400000095367432","260.0,37.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/bg_ditu2(-5126794878977765278)
-5122651051230049705,4464139151172587830,text_id,True,1537696029089939140,,0,"14.0,0.0","309.0,40.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_id(1537696029089939140)/text_id(-5122651051230049705)
-5120408283524487944,-6186484686887261952,Renderer39,False,3122424037418622381,,39,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/fanhui_guide_shou(4770820143629459276)/spine_xiaoshou(3122424037418622381)/Renderer39(-5120408283524487944)
-5119292688878394390,-6178576418460602108,btn_act,True,-3144631647643941518,,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_7(-3144631647643941518)/btn_act(-5119292688878394390)
-5082815805803890126,-2501870962174975777,text_name,True,-195780120643055117,,0,"0.0,0.0","36.0,40.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/Viewport(-5811453999897481428)/Content(-2026137088678169135)/lucky(-4601653044190392980)/text_youjian(-6159838743765966061)/bg_name(-195780120643055117)/text_name(-5082815805803890126)
-5055448804683807220,211189600655343853,im_qipao1,True,2652907961449290088,,2,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_12(2652907961449290088)/im_qipao1(-5055448804683807220)
-5020015804280540570,2325243621332004607,qipao,True,-5750651822583549907,,0,"0.0,0.0","81.0,87.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/btn_download(-5750651822583549907)/qipao(-5020015804280540570)
-4994906613014233868,-3152454806439981595,SkeletonGraphic (hongdian01),False,5934379608520492283,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_shangdian(66722844441448537)/im_redpoint_shangdian(3729579665148695874)/RedDot(5934379608520492283)/SkeletonGraphic (hongdian01)(-4994906613014233868)
-4987324820668545187,-92744744512954101,right,True,379602402153493775,,3,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",False,UI_xuanzebeijing(379602402153493775)/right(-4987324820668545187)
-4967851600898509768,-1883118041253902306,text_num,False,2482684581073520299,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_6(-6331543869366284602)/im_qipao1(2482684581073520299)/text_num(-4967851600898509768)
-4967507934085436397,5228575032946228221,root_red_fix,True,4619865035362951332,,5,"26.0,26.0","50.0,50.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_4(4619865035362951332)/root_red_fix(-4967507934085436397)
-4963393399791802639,-5963601350466448683,im_zhan,True,-2194597288458085354,,7,"-32.20000076293945,26.700000762939453","42.0,40.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/bg_juese(-2194597288458085354)/im_zhan(-4963393399791802639)
-4958620652890888395,-5763841338298484450,text_num,False,3484101692991022469,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_2(3285201882750613537)/im_qipao1(3484101692991022469)/text_num(-4958620652890888395)
-4943183911821435813,6274914472830409322,text_num,False,-2763686120665235875,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_19(493921710596589694)/im_qipao1(-2763686120665235875)/text_num(-4943183911821435813)
-4933049869330783874,2420713352264289637,im_xuanzhong,False,-3481527396824609616,,2,"0.0,0.0","200.0,200.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/head_yuan150(-3481527396824609616)/im_xuanzhong(-4933049869330783874)
-4908663424514576912,1525800135701775885,im_redpoint,False,2355028112079581654,,6,"19.200000762939453,55.0","27.0,27.0","0.5999999642372131,0.5999999642372131,1.0",False,UI_Main_wanfa_item(2355028112079581654)/im_redpoint(-4908663424514576912)
-4903572776587596953,4402682595220661021,btn_fanhui,True,-4987324820668545187,,0,"-385.0,-295.0","228.0,63.0","1.0,1.0,1.0",False,UI_xuanzebeijing(379602402153493775)/right(-4987324820668545187)/btn_fanhui(-4903572776587596953)
-4903014397176617737,-254853779455259542,warn_grid,False,5568884429252053541,,8,"-142.0,-159.0","0.0,0.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/warn_grid(-4903014397176617737)
-4902973507757689182,-5697565362855235581,text_name,True,-4275294038850347917,,0,"0.0,0.0","36.0,40.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/liaotian(1445380050083804015)/Viewport(-5205119580147920772)/Content(4423139322027542649)/dog(7429319396664970060)/text_youjian(1809008641336945065)/bg_name(-4275294038850347917)/text_name(-4902973507757689182)
-4898884475171848860,-2102545924765719241,btn_head,True,5267460366875710141,,0,"0.0,0.0","145.0,145.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/bg_juese(-2194597288458085354)/head_yuan150(641475810152133229)/im_mask(5267460366875710141)/btn_head(-4898884475171848860)
-4893102460208870818,-2529692953516548227,im_jingyan,True,-2773496565854113313,,0,"-0.899993896484375,0.0","266.0,8.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/bg_jingyan(-2773496565854113313)/im_jingyan(-4893102460208870818)
-4891013447454227327,9131791977050764456,NewShow,True,8735560845260607414,,0,"0.0,0.0","100.0,100.0","0.699999988079071,0.699999988079071,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_3(1745568030950951925)/im_new(8735560845260607414)/NewShow(-4891013447454227327)
-4882528769436301220,353001438332471237,im_bg,False,51920382737909704,,3,"0.0,-21.100006103515625","140.22999572753906,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_1(51920382737909704)/im_bg(-4882528769436301220)
-4865915500040690324,-4596804578726764947,SkeletonGraphic (hongdian01),False,-7266428350396464527,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/im_red(2393262338345442025)/RedDot(-7266428350396464527)/SkeletonGraphic (hongdian01)(-4865915500040690324)
-4841666426536854686,3388711752727808777,txt_act_name,True,-417605672092456394,,3,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_13(-417605672092456394)/txt_act_name(-4841666426536854686)
-4807811758746054002,-8835942810468792613,txt_act_name,True,3167836818120550198,,3,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_8(3167836818120550198)/txt_act_name(-4807811758746054002)
-4798735519099997581,6124721463024973101,Renderer7,False,-1766545527926586392,,7,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/worldwanfaBtn(3512211464843089861)/spine_diqiu(-1766545527926586392)/Renderer7(-4798735519099997581)
-4769267991571060403,-4678932801993414867,im_fengxian2,True,-5216941958405197112,,5,"60.0,-104.0","110.0,5.0","-1.0,1.0,1.0",False,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/right(6349142187541381273)/bg_diban(-5216941958405197112)/im_fengxian2(-4769267991571060403)
-4755132385089042776,-3662224725214948114,text_num,False,4440926699662483566,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_10(-2168972876104337494)/im_qipao1(4440926699662483566)/text_num(-4755132385089042776)
-4754471351485816204,-799076526226732382,img_icon,True,-3122651376218094078,,1,"26.100000381469727,2.5","40.0,40.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/root_noticeTween(-1773520110119921932)/reward_group(4102977029504676209)/rewardItem(-3122651376218094078)/img_icon(-4754471351485816204)
-4749550879176329443,-2573393635009129663,im_bg,True,4702396179718381985,,0,"0.0,0.0","79.0,80.0","0.8999999761581421,0.8999999761581421,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_4(4702396179718381985)/im_bg(-4749550879176329443)
-4749372781259749311,1715590308689370597,Image,True,3123679966177370218,,0,"0.0,7.0","46.0,50.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/bottom(-7657983126192800822)/rightTopGrid(-363436099895426859)/btn_line(7815889407375389886)/im_line_gift(3123679966177370218)/Image(-4749372781259749311)
-4730123679661778056,8291743918765496444,btn_renwu_2,False,-4328360473624011333,,1,"0.0,0.0","79.0,82.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/btn_renwu_2(-4730123679661778056)
-4707263110286473242,4940045955779494912,btn_discord,True,-2194597288458085354,,13,"109.0,-63.0","150.0,150.0","0.30000001192092896,0.30000001192092896,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/bg_juese(-2194597288458085354)/btn_discord(-4707263110286473242)
-4681498205391840029,3118865213596791566,root_red_special,True,6627386512671872781,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_1(-5881528278310961717)/root_red_fix(6627386512671872781)/root_red_special(-4681498205391840029)
-4680304242911466212,7743674925364481481,im_zuanshi,True,668535029315576181,,0,"-69.0,1.0","100.0,100.0","0.5,0.5,0.2800000011920929",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/UI_currency(668535029315576181)/im_zuanshi(-4680304242911466212)
-4678969031626373245,-5819311196743032047,rwtxquan,True,-8522231094460469618,,0,"0.0,39.0","100.0,100.0","0.0,0.0,0.0",True,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/bg_left(-8522231094460469618)/rwtxquan(-4678969031626373245)
-4671832635679209895,4557105329027977150,Image (1),True,-8768599067056989774,,0,"130.0,10.449999809265137","21.0,34.0","1.0,0.6999999284744263,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_negative(4683043547237842668)/Image(-8768599067056989774)/Image (1)(-4671832635679209895)
-4636189398742794277,3342904776638245116,SkeletonGraphic (hongdian01),False,-835699956516532549,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_tujian(2191855014931130154)/RedDot(-835699956516532549)/SkeletonGraphic (hongdian01)(-4636189398742794277)
-4617022152998497027,-6763949002928718630,root_red_special,True,5718930817400443517,,0,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_11(989367443082764204)/root_red_fix(5718930817400443517)/root_red_special(-4617022152998497027)
-4607820658579468155,-1010733087534241123,btn_act_16,True,-2702129779362243929,,15,"-500.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_16(-4607820658579468155)
-4601653044190392980,-7687355601174140462,lucky,True,-2026137088678169135,,3,"0.0,-34.29999923706055","330.0,45.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/Viewport(-5811453999897481428)/Content(-2026137088678169135)/lucky(-4601653044190392980)
-4581994279340905278,3108156812783856122,root_red_fix,True,3640001110653546143,,5,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_4(3640001110653546143)/root_red_fix(-4581994279340905278)
-4577141721163042638,-7191635575027083457,UIDynamicEmoj,True,-1439724834876228026,,1,"5.0,0.0","45.0,45.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/liaotian(1445380050083804015)/Viewport(-5205119580147920772)/Content(4423139322027542649)/heroEvent(-2712219505218864606)/text_youjian(-1439724834876228026)/UIDynamicEmoj(-4577141721163042638)
-4560014356866549307,1101219234384122954,vip_img,True,4898268749995599164,,0,"0.10000000149011612,-0.20000000298023224","35.0,26.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_vip_bg(4898268749995599164)/vip_img(-4560014356866549307)
-4555871611100336795,5038427739632370798,SkeletonGraphic (hongdian01),False,2189435071143877329,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_4(3640001110653546143)/im_qipao1(7052637811278450177)/RedDot(2189435071143877329)/SkeletonGraphic (hongdian01)(-4555871611100336795)
-4545053568198261070,886923913982184513,SkeletonGraphic (hongdian01),False,1547839235583694534,,0,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/btn_haoyou(-675339169157432991)/im_qipao2(6956463994264687021)/RedDot(1547839235583694534)/SkeletonGraphic (hongdian01)(-4545053568198261070)
-4503624219808831110,1042351082711302837,btn_temporary_buff,True,-7709903567246479490,,4,"424.5999755859375,-218.10000610351562","210.0,45.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/btn_temporary_buff(-4503624219808831110)
-4496666522938041730,-786272667744349988,btn_qinmi2,True,5912329455179860930,,0,"-100.0,-252.0","158.0,142.0","0.7999999523162842,0.7999999523162842,1.0",False,UI_MainInterface_old(2475216337245998118)/btn_show(5912329455179860930)/btn_qinmi2(-4496666522938041730)
-4494171390399435707,-2487894740352781035,RedDot,True,4406842905508248652,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_2(6121557205818703146)/im_qipao1(4406842905508248652)/RedDot(-4494171390399435707)
-4465988758657841116,5800839253666909320,im_tanhao,True,-8204547948481928496,,0,"20.0,-36.0","29.0,41.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/jiarutishi5(4204883052151701807)/text_tmp_message(-3490783371578027493)/bg_ditu(-8204547948481928496)/im_tanhao(-4465988758657841116)
-4465949031539944657,1800502210056752034,text_2,True,-5216941958405197112,,2,"0.0,-67.0","230.0,80.0","1.0,1.0,1.0",False,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/right(6349142187541381273)/bg_diban(-5216941958405197112)/text_2(-4465949031539944657)
-4462908300550931625,7227882463091174066,spine_guanzhi2,True,3952437621572528735,,0,"1.0,-23.5","1.0,1.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/bg_left(-8522231094460469618)/bg_guanzhi(3952437621572528735)/spine_guanzhi2(-4462908300550931625)
-4457510403889868536,-5030543243302824793,text_num,False,5658877293843962046,,1,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_paihangbang_bg(2778341886547378305)/im_redpoint_paihangbang(5658877293843962046)/text_num(-4457510403889868536)
-4452972139382921755,5231061308159880531,inputIntroduce,True,6768942770431229442,,0,"0.0,-8.0","685.0,120.0","1.0,1.0,1.0",False,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_jieshao(6768942770431229442)/inputIntroduce(-4452972139382921755)
-4449085232745005001,1279731467368847454,Renderer8,False,-1766545527926586392,,8,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/wanfaWorldNode(-3820167396480157270)/worldwanfaBtn(3512211464843089861)/spine_diqiu(-1766545527926586392)/Renderer8(-4449085232745005001)
-4444991916405094732,-3767891808747950243,text_wanfaTips,False,1745568030950951925,,4,"-90.0,-35.599998474121094","180.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_3(1745568030950951925)/text_wanfaTips(-4444991916405094732)
-4440345112627740083,56601064147613072,bg,True,-5914687578434399247,,0,"77.4000015258789,0.0","82.0,37.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_renwu(4819180499987017672)/btn_renwu(-8867955425087948189)/bg_ditu2(-5669402737250495281)/btn_qianwang(-5914687578434399247)/bg(-4440345112627740083)
-4422614119933997998,6697416878977860451,spine_root,True,4970418324314902215,,1,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_8(4970418324314902215)/spine_root(-4422614119933997998)
-4403470344577452324,6434952141318341479,root_red_fix,True,3285201882750613537,,5,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_2(3285201882750613537)/root_red_fix(-4403470344577452324)
-4401613512004649658,-1250249229300163010,RedDot,True,8041913401115622220,,0,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_8(4970418324314902215)/im_qipao1(8041913401115622220)/RedDot(-4401613512004649658)
-4390073720717625840,6358563347593162612,text_off,True,7180016627557478747,,0,"0.0,-24.0","70.0,30.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle4(8371218141009531374)/toggle_node(-4064055762651516724)/btnToggle4(7180016627557478747)/text_off(-4390073720717625840)
-4357671365468952933,-7568198345677877254,Loop1,True,8634801114761071183,,2,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/warn_grid(-4903014397176617737)/warn_item3(8634801114761071183)/Loop1(-4357671365468952933)
-4349092866897918429,-1600351394110326041,img_lordCityJueSe,True,-7853540587431596883,,0,"-0.9262999892234802,87.46973419189453","247.9676055908203,362.139404296875","1.0,1.0,1.0",False,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/right(6349142187541381273)/bg_diban(7590681253076596013)/imlordCitybg(-7853540587431596883)/img_lordCityJueSe(-4349092866897918429)
-4334062403915638437,-6664755336396899662,im_guild_can_join,False,-5378092167677093850,,4,"34.0,44.0","27.0,27.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/toogles(3866169621397050666)/toggle5(4700239085922634030)/toggle_node(-5378092167677093850)/im_guild_can_join(-4334062403915638437)
-4328360473624011333,-7103682295769966833,node_renwu,True,-6697018699563164382,,4,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",False,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)
