component_path_id,game_object_id,game_object_name,script_id,source_text_raw,display_text,enabled,raycast_target,font_asset_file_id,font_asset_path_id,font_asset_name,font_asset_bundle,font_family,font_style_name,font_material_path_id_from_font_asset,shared_material_file_id,shared_material_path_id,font_material_path_id,base_material_path_id,font_size,font_size_base,font_size_min,font_size_max,font_weight,font_style,enable_auto_sizing,horizontal_alignment,vertical_alignment,text_alignment,resolved_alignment,character_spacing,word_spacing,line_spacing,line_spacing_max,paragraph_spacing,char_width_max_adj,enable_word_wrapping,word_wrapping_ratios,overflow_mode,enable_kerning,enable_extra_padding,is_rich_text,parse_ctrl_characters,is_right_to_left,color_mode,override_html_colors,geometry_sorting_order,use_max_visible_descender,page_to_display,color_r,color_g,color_b,color_a,color_rgba,font_color_r,font_color_g,font_color_b,font_color_a,font_color_rgba,font_color32_r,font_color32_g,font_color32_b,font_color32_a,font_color32_rgba,face_color_r,face_color_g,face_color_b,face_color_a,face_color_rgba,margin_x,margin_y,margin_z,margin_w,mask_offset_x,mask_offset_y,mask_offset_z,mask_offset_w
-6793392015219792289,-6603914356686123075,text_off,-5755350681981302373,모 험,모 험,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6596920605527704737,7789208860844877972,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6565129774202569810,7163977588355364015,text_queren,-5755350681981302373,저장,저장,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6539234352139627902,-2568686707463358350,text_wanfaTips,-5755350681981302373,,,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,23,8649783434632076371,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.9921568632125854,0.8705882430076599,0.3803921639919281,1.0,,,,,,4281118714,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6120851281973913099,-2316530401820829433,text_notice_desc,-5755350681981302373,임무 관련 설명,임무 관련 설명,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,18.0,18.0,18.0,72.0,400,0,0,1,512,65535,513,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.41960787773132324,0.6274510025978088,0.8549020290374756,1.0,,,,,,4292517995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5953848173708324971,3690231018011681145,text_recruit_notice_desc,-5755350681981302373,더 많은 헤드셋을 획득하세요!,더 많은 헤드셋을 획득하세요!,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,33,477919381716323141,0,0,18.0,18.0,18.0,72.0,400,0,0,1,512,65535,513,-10.0,0.0,0.0,0.0,0.0,0.0,0,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5856043947668704779,-5505958763005030163,text_queren,-5755350681981302373,확인,확인,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,26.0,26.0,18.0,72.0,400,0,0,2,512,65535,514,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5626267715295998269,-8375142999910234370,tmp_bubble_pro,-5755350681981302373,0%,0%,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,44,5325321661327454409,0,0,18.0,18.0,5.0,20.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5606722052427148190,-1470358971078244732,text_big,-5755350681981302373,배,배,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,39,1733618647902657739,0,0,42.0,42.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5590805882823348685,-2611710425058347222,text_on,-5755350681981302373,성주 이미지,성주 이미지,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,31,-5910174858419085933,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5459314327766913882,2957941445581383747,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5384058894936008617,816140254116763512,text_on,-5755350681981302373,대 정,대 정,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5381728793143999291,38278958632096779,text_tmp_zudui,-5755350681981302373,주둔 중...,주둔 중...,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,0.13679248094558716,0.27535420656204224,1.0,,,,,,4282786815,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5331064463774840777,-6583767661166205574,text_wanfaTips,-5755350681981302373,,,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,23,8649783434632076371,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.9921568632125854,0.8705882430076599,0.3803921639919281,1.0,,,,,,4281118714,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5304685203258624322,1651421886250963479,text_tmp_nandu_num,-5755350681981302373,"7
","7
",1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38823530077934265,0.04313725605607033,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5252942855402382320,-6372320186030668855,text_youjian,-5755350681981302373,,,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,1,256,65535,257,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4994706493621853313,-9018793156970758840,text_tmp_message (1),-5755350681981302373,백화요란,백화요란,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38679248094558716,0.04149606078863144,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4952564599587562003,508371787320640280,text_4,-5755350681981302373,알림 설정,알림 설정,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4921193480247524263,-7566271219758052902,text_num,-5755350681981302373,Lv.199,Lv.199,1,0,21,454391846754054610,num,download/ui/uifont/japanese/tmp/num.assetbundle,Impact,Regular,7258057046760579642,22,5346313758352445069,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.8207547068595886,0.3454724848270416,0.12001600861549377,1.0,,,,,,4280244433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4779367882687866600,-6419369856926941894,text,-5755350681981302373,확인,확인,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,30,6871398411308274113,0,0,20.0,20.0,18.0,72.0,400,0,0,1,512,65535,513,20.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4758395004685055735,-4700950276111012610,text_haoyou,-5755350681981302373,친구,친구,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,25,4174273018840097604,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,-1.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4719942701293263070,-8795012448601939192,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4716614771542978490,6775142546654259139,text_attr,-5755350681981302373,이름,이름,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,46,-3548449482811076398,0,0,24.0,24.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,0.3137255012989044,0.7882353663444519,0.364705890417099,1.0,,,,,,4284336464,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4712464059344164223,6145396869797241131,text_tmp_chengyuan_num,-5755350681981302373,{0}/3,{0}/3,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38823530077934265,0.04313725605607033,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4645615851564029608,-291297989148258381,text_name,-5755350681981302373,모험,모험,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,25,4174273018840097604,0,0,28.0,28.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,0.9960784912109375,0.9960784912109375,0.9960784912109375,1.0,,,,,,4294901502,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4562632481229212548,-63333470463546325,txt_face_time,-5755350681981302373,10:10,10:10,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,23,8649783434632076371,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4536177973001128485,-8785160916621469625,txt_act_name,-5755350681981302373,옷장의 약속,옷장의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,4278190080,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4406433705725249392,-396334067970484332,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4266749706999477775,6957178394920827744,text_temporary_buff,-5755350681981302373,보너스 발동 중,보너스 발동 중,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,47,8263912359925383730,0,0,20.0,20.0,5.0,20.0,400,0,0,2,512,65535,514,3.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.49803924560546875,0.3137255012989044,0.05882353335618973,1.0,,,,,,4279193727,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4215383214559706659,779767625800159046,text_on,-5755350681981302373,무 장,무 장,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4166442183002583538,7587108082613734587,text_title,-5755350681981302373,경고,경고,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,28.0,28.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4153891689386772735,4337440627242472922,text_wanfaTips,-5755350681981302373,개최 중,개최 중,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,18.0,18.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,25.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.09998705983161926,0.650943398475647,0.046057309955358505,1.0,,,,,,4279019033,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4026675507575082113,-3899332699982458604,txt_act_name,-5755350681981302373,옷장의 약속,옷장의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,4278190080,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3858624121484597821,-7355809044290086139,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3775175152396708435,5920351076424378390,text_title,-5755350681981302373,이용 약관,이용 약관,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,30.0,30.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0,,,,,,4281679433,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3640637124532811865,3388711752727808777,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3600855773427548556,-926212944341804861,txt_act_leftTime,-5755350681981302373,10:10:10,10:10:10,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,46,-3548449482811076398,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-10.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.3333333432674408,0.8784313797950745,0.9215686321258545,1.0,,,,,,4293648469,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3600662802828654368,5528896163126906778,text_tmp_message (1),-5755350681981302373,백화요란,백화요란,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.38679248094558716,0.04149606078863144,0.0,1.0,,,,,,4278192995,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3561959608767410091,5174668149665534999,text_off,-5755350681981302373,성주 이미지,성주 이미지,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,33,477919381716323141,0,0,20.0,20.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,,,,,4278190080,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3538571108680457942,-9095276062903511997,text_name,-5755350681981302373,전투 프레임 설정,전투 프레임 설정,1,0,18,-724809986894116682,EPM,download/ui/uifont/japanese/tmp/epm.assetbundle,EPSON ?????S?V?b?N???a,Regular,-161800820888374377,19,3932716197974622303,0,0,26.0,26.0,18.0,72.0,400,0,0,1,512,65535,513,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.27843138575553894,0.24313727021217346,0.21176472306251526,1.0,,,,,,4281744967,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3439184744174724072,8339887719812294043,txt_act_name,-5755350681981302373,옷장과의 약속,옷장과의 약속,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,5,-6541690290105773087,0,0,18.0,18.0,16.0,72.0,400,0,0,2,512,65535,514,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,3,0,0,1,1,1.0,1.0,1.0,1.0,,0.29411765933036804,0.24313725531101227,0.20392157137393951,1.0,,,,,,4281613899,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3384129350637846094,-1033555349742279189,text_on,-5755350681981302373,창 고,창 고,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,38,-2520251210141778353,0,0,22.0,22.0,18.0,72.0,400,0,0,2,512,65535,514,5.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,4294967295,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3293142939939209297,-7326818543664987603,text_name,-5755350681981302373,모험,모험,1,0,4,2268522548353052838,riyu,download/ui/uifont/japanese/tmp/riyu.assetbundle,DFMincho-SU,Regular,254871510493496748,25,4174273018840097604,0,0,28.0,28.0,18.0,72.0,400,0,0,2,512,65535,514,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4000000059604645,0,0,0,1,1,0,2,0,0,1,1,1.0,1.0,1.0,1.0,,0.9960784912109375,0.9960784912109375,0.9960784912109375,1.0,,,,,,4294901502,,,,,4294967295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
