bundle,component_path_id,game_object_id,game_object_name,script_id,text,font_size,alignment,raycast_target,color_r,color_g,color_b,color_a
download/ui/uiprefabandres/maininterface.assetbundle,-6251953685070859637,-3370910421933199600,text_1,-7978266203517415465,"이 이용약관(이하 약관이라 함)은 주식회사 tlcGames (이하 회사)가 스마트 기기를 통해 제공하는 게임 및 관련 제반서비스를 이용자가 이용함에 있어 회사와 이용자간의 권리, 의무 및 책임사항, 기타 필요한 사항을 규정함을 목적으로 합니다.

제 1조 이용약관의 효력 및 변경
1)회사는 이 약관의 내용을 이용자가 알 수 있도록 서비스 내에 게시합니다. 
2) 합리적인 사유가 발생할 경우, 회사는 관계법령에 위배되지 않는 범위 내에서 본 약관을 개정할 수 있습니다. 
3) 회사가 본 약관을 개정하는 경우에는 적용일자 및 개정사유를 명시하여 현행 약관과 함께 서비스 내 '공지사항'란을 통해 그 적용일자 7일 이전부터(이용자에게 불리한 내용의 경우에는 30일 이상) 적용일자 전일까지 가능한 전자적 수단을 통해 따로 명확히 통지할 수 있습니다. 
4) 이 약관에 동의하는 것은 정기적으로 서비스 페이지를 방문하여 약관의 변경 사항을 확인하는 것에 동의함을 의미합니다. 변경된 약관에 대한 정보를 알지 못해 발생하는 이용자의 피해는 회사에서 책임지지 않습니다. 
5) 이용자는 변경된 약관에 동의하지 않을 경우 이용계약을 해지할 수 있으며, 변경된 약관의 효력 발생일 이후에도 서비스를 계속 사용할 경우 약관의 변경 사항에 동의한 것으로 간주됩니다.

제 2조 약관 외 준칙
본 약관은 회사가 제공하는 개별 서비스의 별도 정책과 함께 적용되며 이에 명시되지 아니한 사항에 대해서는 정보통신망 이용촉진 및 정보보호 등에 관한 법률 및 기타 관계 법령에 따릅니다.

제 3조 용어의 정의
1. 본 약관에서 사용하는 용어의 정의는 다음과 같습니다.
1) 회사라 함은 회원에게 서비스(콘텐츠 및 제반 서비스)를 제공하는 자를 말합니다.
2) 회원이라 함은 본 약관에 동의하고 회사가 제공하는 서비스(콘텐츠 및 제반 서비스)의 이용자
권한을 부여 받은 자를 말합니다.
3) 임시회원(게스트 회원이라 칭함)이라 함은 회원 중 오픈마켓을 통한 회원 인증을 하지 않고 게스트로그인 모드를 이용하여 회사가 제공하는 서비스(콘텐츠 및 제반 서비스)를 이용하는 회원을 말합니다.
4) 서비스 중 콘텐츠라 함은 모바일 기기로 이용할 수 있도록 회사가 서비스 제공과 관련하여 디지털방식으로 제작한 유료 또는 무료의 내용물 일체(게임 및 네트워크 서비스, 애플리케이션, 게임 머니, 게임 아이템 등)를 의미합니다.아이디(ID)라 함은 회원의 식별과 서비스(콘텐츠 및 제반 서비스)의 이용을 위하여 회원이 정하고, 회사가 승인하는 문자 또는 숫자의 조합을 말합니다.
5) 비밀번호(PASSWORD)라 함은 회원임을 확인하고, 비밀의 보호를 위해 회원에게 부여된 아이디와 일치되는 회원 자신이 정한 문자 또는 숫자의 조합을 말합니다.
6) 유상포인트라 함은 서비스(콘텐츠 및 제반 서비스)를 이용 또는 구매함에 있어 대금결제수단으로 사용할 수 있는 정보로서 회원이 회사 또는 제3자로부터 유상으로 구입한 것을 말합니다.
7) 무상포인트라 함은 서비스(콘텐츠 및 제반 서비스)를 이용 또는 구매함에 있어 대금결제수단으로 사용할 수 있는 정보로서 회사 또는 제3자가 무상으로 회원에게 지급한 것을 말합니다.
8) 오픈마켓 사업자라 함은 모바일 기기를 이용하여, 서비스를 다운로드 받고 결제를 대행하는 제3의 회사를 말합니다.
2. 본 약관에 사용하는 용어의 정의는 제1항 각호에서 정하는 것을 제외하고는 관계법령 및 기타 일반적인 상관례에 의합니다.

제 4조 서비스 이용계약의 성립
이용계약은 이용자가 본 이용약관에 대한 동의 또는 회사의 게임을 다운로드 받거나 네트워크를 이용하여 콘텐츠를 이용하는 경우 이 약관에 동의한 것으로 봅니다.

제 5조 이용신청 및 제한
1)이용자는 애플리케이션을 다운로드하여 설치하거나, 네트워크를 이용하여 서비스 이용에 필요한 양식에서 요구하는 사항을 기재하는 등의 방법을 통해 이용 신청 및 이용이 가능 합니다. 
2) 회사는 아래 사항에 해당되는 경우에 대해서는 승낙하지 않거나, 서비스 이용을 제한할 수 있습니다. 
① 타인의 명의, 전화번호 및 단말기를 도용한 경우 
② 이용 계약 신청서의 내용을 허위로 기재한 경우 
③ 형법에서 규정한 범죄 행위의 목적으로 본 서비스를 이용하고자 하는 경우 
④ 청소년보호법의 취지에 위배되는 목적으로 본 서비스를 이용하고자 하는 경우 
⑤ 기타 현행 법령에 위배되는 목적으로 본 서비스를 이용하고자 하는 경우 
⑥ 영리를 추구할 목적으로 본 서비스를 이용하고자 하는 경우 
⑦ 본 서비스와 경쟁 관계에 있는 이용자가 회사의 이익을 저해하려는 목적으로 신청하는 경우 
⑧ 대한민국 이외의 국가 중 서비스를 제공할 것으로 결정하지 않은 국가의 접속이용자에 대해 관리, 운영상 필요한 경우 
⑨ 기타 규정한 제반 사항을 위반하며 신청하는 경우 
3) 회사는 서비스 이용 신청자 또는 이용자에 대해 다음 각 호에 해당하는 경우에는 그 이용 신청 또는 서비스 이용을 사유가 해소될 때까지 제한할 수 있습니다. 
① 회사가 설비의 여유가 없는 경우 
② 회사의 기술상 지장이 있는 경우 
③ 기타 회사의 사정으로 이용 승낙이 곤란한 경우

제 6조 개인정보의 보호 및 사용
1)회사는 관계 법령이 정하는 바에 따라 이용자 등록정보를 포함한 이용자의 개인정보를 보호하기 위해 노력하며, 개인정보의 보호 및 사용에 대해서는 관련 법령 및 회사의 ""개인정보 처리방침""에 따릅니다. 단, 회사의 공식 사이트 이외의 링크된 사이트에서는 회사의 ""개인정보 처리방침""이 적용되지 않습니다. 
2) 서비스의 특성에 따라 이용자에게 입력 받은 별명, 사진 등 자신을 소개하는 내용이 이용자에게 공개될 수 있습니다.

제 7조 회사의 의무
1)""회사""는 관련법과 본 약관의 금지하는 행위를 하지 않으며, 계속적이고 안정적으로 서비스를 제공하기 위하여 최선을 다하여 노력합니다. 
2) ""회사""는 안전하게 서비스를 이용할 수 있도록 개인정보보호를 위해 보안시스템을 갖추어야 합니다. 
3) ""회사""는 이용 고객으로부터 제기되는 의견이나 불만이 정당하다고 객관적으로 인정될 경우에는 적절한 절차를 거쳐 즉시 처리하여야 합니다. 다만, 즉시 처리가 곤란한 경우는 이용자에게 그 사유와 처리 일정을 통보 하여야 합니다.

제 8조 이용자의 의무
1) 이용자는 본 약관에서 규정하는 사항과 기타 회사가 정한 제반 규정, 회사가 공지하는 사항을 준수하여야 합니다. 또한 이용자는 회사의 업무에 방해가 되는 행위, 회사의 명예를 손상시키는 행위를 해서는 안됩니다. 
2) 이용자는 청소년보호법 등 관계 법령을 준수하여야 합니다. 이용자가 청소년 보호법 등 관계 법령을 위반한 경우는 해당 법령에 의거 처벌을 받게 됩니다. 
3) 이용자는 회사의 사전 승낙 없이 서비스를 이용하여 영업 활동을 할 수 없으며, 그 영업 활동의 결과에 대한책임은 이용자에게 있습니다. 또한 이용자는 이와 같은 영업 활동으로 회사에 손해를 끼칠 경우, 이용자는 회사에 대해 손해배상 의무를 지며 회사는 해당 이용자에 대해 서비스 이용 제한 및 적법한 절차를 거쳐 손해배상 등을 청구할 수 있습니다. 
4) 이용자ID에 관한 관리책임은 이용자에게 있으며, 이를 제3자가 이용하도록 하여서는 안됩니다. 
5) 이용자는 다음 각 호에 해당하는 행위를 하여서는 안되며, 해당 행위를 하는 경우에 회사는 이용자의 서비스 이용제한, 관련 정보(글, 사진, 영상 등) 삭제 및 적법 조치를 포함한 이용제한 조치를 가할 수 있습니다. 또한 그로 인해 발생한 문제의 책임은 이용자 본인에게 있습니다. 
① 각종 신청, 변경, 등록 시 허위의 내용을 등록하거나, 타인을 기망하는 행위 
② 타인의 정보를 도용한 행위 
③ 회사로부터 특별한 권리를 받지 않고 회사의 프로그램을 변경하거나, 회사의 서버를 해킹 하거나 웹사이트 또는 게시된 정보의 일부분 또는 전체를 임의로 변경하거나, 회사의 서비스를 비정상적인 방법으로 사용하는 행위 
④ 회사 프로그램 상의 버그를 악용하는 행위 
⑤ 정상적이지 아니한 방법으로 사이버 자산(ID, 캐릭터, 아이템, 게임 내 머니 등)을 취득, 양도 또는 매매하는 행위 
⑥ 서비스에 위해를 가하거나 서비스를 고의로 방해하는 행위 
⑦ 회사의 사전 승낙 없이 서비스를 이용하여 영업활동을 하는 행위 
⑧ 본 서비스를 통해 얻은 정보를 회사의 사전 승낙 없이 서비스 이용 외의 목적으로 복제하거나, 이를 출판 및 방송 등에 사용하거나, 제 3자에게 제공하는 행위 
⑨ 타인의 특허, 상표, 영업비밀, 저작권, 기타 지적재산권을 침해하는 내용을. 전송, 게시 또는 기타의 방법으로 타인에게 유포하는 행위 
⑩ 청소년보호법 또는 법에 위반되는 저속, 음란한 내용의 정보, 문장, 도형, 음향, 동영상을 전송, 게시 또는 기타의 방법으로 타인에게 유포하는 행위 
⑪ 심히 모욕적이거나 개인신상에 대한 내용이어서 타인의 명예나 프라이버시를 침해할 수 있는 내용을 전송, 게시 또는 기타의 방법으로 타인에게 유포하는 행위 
⑫ 다른 이용자를 희롱 또는 위협하거나, 특정 이용자에게 지속적으로 고통 또는 불편을 주는 행위 
⑬ 회사의 승인을 받지 않고 다른 사용자의 개인정보를 수집 또는 저장하는 행위 
⑭ 범죄와 결부된다고 객관적으로 판단되는 행위 
⑮ 기타 관계 법령에 위배되는 행위

제 9조 서비스의 이용
1) 회사는 본 서비스 이용 희망자의 전용 애플리케이션 다운로드, 설치, 네트워크를 통한 이용신청  즉시 서비스를 개시합니다. 단, 회사의 업무상 또는 기술상의 장애로 인하여 서비스를 개시하지 못하는 경우, 서비스 상에 공지하거나 이용자에게 즉시 이를 통지합니다. 
2) 회사는 스마트 기기를 위한 전용 애플리케이션 또는 네트워크를 이용하여 서비스를 제공하며, 이용자는 애플리케이션을 다운로드하여 설치하거나 네트워크를 이용하여 무료 또는 유료로 서비스를 이용할 수 있습니다. 
3) 유료 서비스의 경우 해당 서비스에 명시된 요금을 지불하여야 사용 가능하며 네트워크를 통해 애플리케이션 다운로드 또는 서비스를 이용하는 경우 가입한 이동통신사에서 정한 별도의 요금이 발생할 수 있습니다. 
4) 다운로드하여 설치한 애플리케이션 또는 네트워크 서비스를 통해 이용하는 서비스의 경우 스마트 기기 또는 이동통신사의 특성에 맞도록 제공되며 스마트 기기의 변경, 번호 변경 및 해외 로밍의 경우 콘텐츠의 전부 또는 일부 기능을 이용할 수 없으며 이 경우 회사는 어떠한 책임도 부담하지 않습니다.

제 10조 서비스의 변경 및 중지
1)회사는 시스템 점검, 증설 및 교체 등 부득이한 사유로 인하여 서비스를 중단할 수 있으며 서비스 페이지를 통해 사전 고지합니다. 사전에 통지할 수 없는 부득이한 사정이 있는 경우는 사후에 통지를 할 수 있습니다. 
2) 회사는 새로운 콘텐츠, 콘텐츠의 내용(아이템, 경험치, 게임 내 머니 등)이 운영상, 기술상 필요한 경우에 서비스의 전부 또는 일부를 사전 공지 후 수정할 수 있습니다. 단, 부득이한 사유가 있는 경우에는 사후 공지할 수 있습니다. 
3) 서비스의 변경 등으로 이용자는 유료 서비스 이용이 불가함으로 인해 받은 손해 외에 별도의 손해배상을 청구할 수 없습니다. 특히, 서비스 이용에 따른 기대수익, 회사가 직접 제공하지 않은 혜택의 상실로 인한 피해에 대해 회사는 책임질 의무를 지지 않습니다. 
4) 회사는 기술상, 운영상에 필요에 의해 서비스 전부를 중단할 경우 30일전에 서비스페이지에 이를 공지하고 서비스의 제공을 중단할 수 있습니다. 사전에 통지할 수 없는 부득이한 사정이 있는 경우는 사후에 통지를 할 수 있습니다.

제 11조 서비스 이용제한
회사는 이용자가 서비스 이용내용에 있어서 본 약관 제 9조 내용을 위반하는 경우 사전통보 없이 서비스 이용을 제한할 수 있습니다.

제 12조 광고의 제공 및 광고주와의 거래
1)회사가 이용자에게 서비스를 제공할 수 있는 서비스 투자 기반의 일부는 광고 게재를 통한 수익으로부터 나옵니다. 서비스를 이용하고자 하는 이용자는 서비스 이용 시 노출되는 광고 게재에 대해 동의하는 것으로 간주됩니다. 
2) 회사는 본 서비스에 게재되어 있거나 본 서비스를 통한 광고주의 판촉 활동에 이용자가 참여하거나 교신 또는 거래의 결과로서 발생하는 모든 손실 또는 손해에 대해 책임을 지지 않습니다.

제 13조 게시물에 대한 저작권
1)이용자가 서비스를 이용하면서 게시한 저작물에 대한 권리와 책임은 이용자 본인에게 있습니다. 
2) 회사가 작성한 저작물에 대한 저작권 기타 지적재산권은 회사에 귀속합니다. 
3) 회사는 특정 게시물이 명예훼손, 사생활침해 등에 해당한다고 판단될 경우 그 게시자에게 사전 통지 없이 관련 게시물이나 자료에 대하여 '임시조치'를 취하며, 그 이후에는 당사자간 합의와 관련 법령 및 회사의 정책에 따라 이를 삭제 또는 복원할 수 있습니다.

제 14조 대금결제
콘텐츠에 대한 구매 대금은 원칙적으로 이동통신사와 애플리케이션 스토어 등에서 정하는 정책, 방법 등에 따라 부과되며 납부 방법 역시 정해진 방법에 따라 납부해야 합니다. 회사 및 결제업체(이동통신사, 애플리케이션 스토어 등)의 정책, 정부의 방침 등에 따라 한도가 부여 또는 조정될 수 있습니다.

제15조 모바일 사이버캐쉬 환불
1)모바일 사이버캐쉬 충전 서비스 관련하여 다음의 각 호와 같은 경우에 해당된다면, 고객센터를 통한 환불 신청 절차에 따라 환불을 받을 수 있습니다. 
 ① 모바일 사이버캐쉬를 충전하였으나, 사용할 수 있는 서비스가 전무하여 그에 대한 책임이 전적으로 회사에 있는 경우 (단, 사전 공지된 서비스 점검의 경우 등 제외) 
 ② 기타 소비자 보호를 위해 회사에서 따로 정하는 경우 
2) 모바일 사이버캐쉬 환불을 원하는 회원은 회사가 정한 절차를 통해 환불을 신청해야 하며, 회사는 환불 신청이 정당한지 여부를 심사한 후, 정당한 이유가 있는 것으로 판단되는 경우 회원에게 환불합니다. 
3) 회사가 회원의 환불 신청에 대하여 환불하는 것으로 결정한 경우, 해당 회원은 사이버캐쉬 잔액 중 회원이 직접 충전한 잔여 금액을 대상으로 환불 수수료 10%를 제한 나머지 금액을 환불 받게 됩니다.

제 16조 청약철회
1)이용자가 구매하는 유료 콘텐츠는 청약철회가 가능한 콘텐츠와 청약철회가 제한되는 콘텐츠로 구분되며 이는 이용자가 유료 콘텐츠를 구매하는 경우에 표시됩니다. 청약철회가 가능한 콘텐츠에 대해서는 이동통신사 또는 애플리케이션 스토어의 정책에 따라서 청약철회가 이루어집니다. 단, 구매 후 7일이 지났거나 사용한 경우, 1회성 콘텐츠 및 재화 등의 가치가 현저히 감소한 경우에는 청약철회가 제한됩니다. 구매 후 7일이 지난 사용하지 않은 사이버캐쉬는 제16조에 따라 환불이 가능합니다. 
2) 회사가 이용자에게 지급한 이벤트 또는 무료 애플리케이션 및 컨텐츠(ID, 아이템, 게임 내 머니, 이용권 등)는 청약철회의 대상에서 제외됩니다.

제 17조 과오금의 환불
1)이용자에게 과오금이 발생한 경우 이동통신사 또는 애플리케이션 스토어의 정책에 따라 환불이 이루어집니다. 
2) 애플리케이션 다운로드 또는 네트워크 서비스를 이용하여 발생되는 요금(통화료, 데이터 통화료 등)은 환불 대상에서 제외될 수 있습니다.
3) 회사는 과오납금이 발생하는 경우 과오납금을 회원에게 환급합니다. 다만, 과오납금이 회사의 고의 또는 과실 없이 회원의 과실로 인하여 발생한 경우에는 그 환급에 소요되는 실제 비용은 합리적인 범위 내에서 회원이 부담합니다.
4) 애플리케이션을 통한 결제는 결제 업체가 제공하는 결제방식에 따릅니다. 따라서 결제 과정에서 과오금이 발생하는 경우 원칙적으로 결제업체에게 환급을 요청하여야 합니다. 단, 결제업체의 정책, 시스템에 따라 가능한 경우 회사가 결제 업체에게 필요한 환급절차의 이행을 요청할 수도 있습니다.
5) 회원이 환불 등을 요구할 경우에는 회사 고객센터를 통해 별도의 개인 정보 취급 동의 과정을 거친 후 회사의 구매내역 확인에 의해 진행되며, 이 과정 중 플랫폼 사업자 또는 결제업체를 통해 구매내역을 확인하는 절차를 거친 다음 진행됩니다. 회사는 이 과정 중에서 회원의 정당한 철회 사유를 확인하기 위해 필요시 회원에게서 제공받은 정보를 통해 회원에게 연락하며 정확한 사실 확인을 할 수 있으며, 추가적으로 증빙을 요구할 수 있습니다.
6) 회사는 회원으로부터 환급 청구 및 환불에 필요한 관련서류를 받은 날로부터 3영업일 내에 환불을 완료하도록 노력합니다.

제 18조 손해배상
1)회사는 회사가 제공하는 무료 서비스 이용과 관련하여 이용자에게 발생한 어떠한 손해에 대해서도 책임을 지지 않습니다.
2) 회사가 개별서비스 제공자와 제휴 계약을 맺고 이용자에게 개별서비스를 제공함에 있어 이용자가 개별서비스 이용약관에 동의를 한 뒤 개별서비스 제공자의 귀책 사유로 인해 손해가 발생할 경우 관련 손해에 대해서는 개별서비스 제공자가 책임을 집니다.

제 19조 면책조항
1)회사는 천재지변 또는 이에 준하는 불가항력으로 인하여 서비스를 제공할 수 없는 경우에는 서비스 제공에 관한 책임이 면제됩니다. 
2) 회사는 서비스용 설비의 보수, 교체, 정기점검, 공사 등 부득이한 사유로 발생한 손해에 대한 책임이 면제됩니다. 
3) 회사는 이용자의 귀책사유로 인한 서비스 이용의 장애에 대하여는 책임이 면제됩니다. 
4) 회사는 이용자가 서비스와 관련하여 게재한 정보, 자료, 사실의 신뢰도, 정확성 등의 내용에 관하여는 책임을 지지 않습니다. 
5) 회사는 이용자 간 또는 이용자와 제3자 상호간에 서비스를 매개로 하여 거래 등을 한 경우에는 책임이 면제됩니다. 
6) 회사는 무료로 제공되는 서비스 이용과 관련하여 관련법에 특별한 규정이 없는 한 책임을 지지 않습니다. 
7) 회사는 이용자가 서비스를 이용하여 기대하는 이익을 얻지 못하거나 상실한 것에 대하여 책임을 지지 않습니다. 
8) 회사는 이용자의 게임상 경험치, 등급, 아이템, 게임상 머니 등의 손실에 대하여 회사의 과실로 인한 경우를 제외하고는 책임을 지지 않습니다.

제 20조 재판권 및 준거법
1)이 약관에 명시되지 않은 사항이 관계법령에 규정되어 있을 경우에는 해당 규정에 따릅니다. 
2) 서비스 이용으로 발생한 분쟁에 대해 소송이 제기되는 경우 법령에 정한 절차에 따른 법원을 관할 법원으로 합니다.

<부칙>본 약관은 2022년 10월 26일부터 시행됩니다.",20,0,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-6235400507303986474,-7008869909423426450,text,-7978266203517415465,탭하여 계속,22,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-6173522342477839959,5696875034211781883,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-6171576233270972405,-1883118041253902306,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-6120851281973913099,-2316530401820829433,text_notice_desc,-5755350681981302373,임무 관련 설명,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-6020606819238375932,-5955704976088786855,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5953848173708324971,3690231018011681145,text_recruit_notice_desc,-5755350681981302373,더 많은 헤드셋을 획득하세요!,18.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5936422979741657769,-7488715732073879045,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5922627222013638865,-4033777195307519406,text_figure_get_source,-7978266203517415465,「잠금 해제」,20,3,0,0.2862745225429535,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5856043947668704779,-5505958763005030163,text_queren,-5755350681981302373,확인,26.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5695365601494457536,4062132828296340788,text_2,-7978266203517415465,비밀번호,20,3,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5626267715295998269,-8375142999910234370,tmp_bubble_pro,-5755350681981302373,0%,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5606722052427148190,-1470358971078244732,text_big,-5755350681981302373,배,42.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5590805882823348685,-2611710425058347222,text_on,-5755350681981302373,성주 이미지,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5572873641659209091,5183783829075274628,placeholder,-7978266203517415465,,20,4,0,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,-5459314327766913882,2957941445581383747,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5411987053776120089,554543525112014058,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5395364026331428708,-5338024170456147472,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5390558241358794429,-3998848861875736924,text_num,-7978266203517415465,50,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5384058894936008617,816140254116763512,text_on,-5755350681981302373,대 정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5381728793143999291,38278958632096779,text_tmp_zudui,-5755350681981302373,주둔 중...,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5362839224953832784,1634693867808640098,txt_apple_bind,5191574263247149380,Apple로 로그인,24,4,1,0.0,0.0,0.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5331064463774840777,-6583767661166205574,text_wanfaTips,-5755350681981302373,,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5304685203258624322,1651421886250963479,text_tmp_nandu_num,-5755350681981302373,"7
",20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5300050569877719154,9093541918183891397,Placeholder,-7978266203517415465,,20,3,1,1.0,1.0,1.0,0.6313725709915161
download/ui/uiprefabandres/maininterface.assetbundle,-5257761772503759392,-1109842003341931814,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5252942855402382320,-6372320186030668855,text_youjian,-5755350681981302373,,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5221493122430570029,-1315993129005937158,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5183406937836664764,-8528935278060413204,text_zhanli,-7978266203517415465,전투력: 1234567890,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-5107299833966323059,760470209764422072,text_name,-7978266203517415465,동맹명 7글자,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4994706493621853313,-9018793156970758840,text_tmp_message (1),-5755350681981302373,백화요란,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4952564599587562003,508371787320640280,text_4,-5755350681981302373,알림 설정,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4921193480247524263,-7566271219758052902,text_num,-5755350681981302373,Lv.199,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4908437900668700639,-3727297232248907223,text_off,-7978266203517415465,이미지,20,4,0,0.29411765933036804,0.24313727021217346,0.2039215862751007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4852624485241387072,5231061308159880531,inputIntroduce,-6449259990898891853,,,,,,,,
download/ui/uiprefabandres/maininterface.assetbundle,-4779367882687866600,-6419369856926941894,text,-5755350681981302373,확인,20.0,1,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4758395004685055735,-4700950276111012610,text_haoyou,-5755350681981302373,친구,22.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4748401263181185969,1081354099300082038,text_off,-7978266203517415465,아이콘,20,4,0,0.29411765933036804,0.24313727021217346,0.2039215862751007,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4747315768451741140,-642145601148978621,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4719942701293263070,-8795012448601939192,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4716614771542978490,6775142546654259139,text_attr,-5755350681981302373,이름,24.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4712464059344164223,6145396869797241131,text_tmp_chengyuan_num,-5755350681981302373,{0}/3,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4698591989917927995,-5639841623893862463,text_name,-7978266203517415465,시스템 ,18,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4679910941068541077,-3208386341019603539,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4657193011517220830,6399032237056098636,text_num,-7978266203517415465,,20,4,1,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4645615851564029608,-291297989148258381,text_name,-5755350681981302373,모험,28.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4616237029522372465,-6585112581559350160,text_message,-7978266203517415465,동맹에 가입하면 400홍옥을 획득할 수 있습니다,20,4,0,0.27843138575553894,0.24313725531101227,0.2078431397676468,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4562632481229212548,-63333470463546325,txt_face_time,-5755350681981302373,10:10,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4557561921863122656,-2141157803510213047,text_num,-7978266203517415465,6,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4536177973001128485,-8785160916621469625,txt_act_name,-5755350681981302373,옷장의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4490971451945214292,-890553325020752838,text_num,-7978266203517415465,99,20,4,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4432198984411048004,-7679958003094526325,text_name,-7978266203517415465,성주명 7글자,20,3,0,0.2862745225429535,0.24313727021217346,0.20784315466880798,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4406433705725249392,-396334067970484332,txt_act_name,-5755350681981302373,옷장과의 약속,18.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4266749706999477775,6957178394920827744,text_temporary_buff,-5755350681981302373,보너스 발동 중,20.0,2,0,1.0,1.0,1.0,1.0
download/ui/uiprefabandres/maininterface.assetbundle,-4217180272990054400,-6307446535535038157,text_guan,-7978266203517415465,OFF,20,4,0,1.0,1.0,1.0,1.0
