id,nameKey,nameKo,rarity,rankLevel,level,levelSource,roleKey,roleKo,profession,expert,camp,isPet,modelId,modelFound,prefabId,battleActorBundle,battleActorBundleExists,battleSpineSkeletonData,battleSpineAtlas,battleSpineTexture,headSprite,headImage,headImageExists,cardImageName,cardImage,paintingImage,paintingImageName,nameSpineSkeletonData,nameSpineAtlas,nameSpineTexture,skin,skillIdList,baseHp,baseAtk,baseDef,introKey,introKo,datatableEvidence
1063,heroname_1063,시즈카 고젠,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1063,전의 흡수·수호의 축복,2,1,4,0,1063,True,1063,download/roleprefabsandres/battleprefabandres/1063.assetbundle,False,,,extracted/unity/bundles/b_b788cebe3fbe2af5/images/T/-6014923391385628536_1063.png,head1063,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7332456092343769810_head1063.png,True,noalphabg_Tujian_1063,,extracted/unity/bundles/b_b788cebe3fbe2af5/images/T/-6014923391385628536_1063.png,1063,,,,11063,1063101|1063201|1063301|1063302|1063302|1063401|1063402|1063403|1063202|1063404|1063303|1063405|1063406,3516,549,549,intro1063,  신을 기쁘게 만들기 위해 춤을 추는 무녀ㅡ\n무녀의 점괘는 마을 전체에 소문이 자자했다. 우연한 기회에 그녀는 「그」와 만나게 되는데... 하지만 자신이 마치 비극의 여주인공인 것처럼 짝사랑 하는 「그」에 대한 이상한 소문을 퍼뜨리기 시작한다...\n  그리고 말하기를... 「이런 일이 생겨버리다니... 소인은 그저 슬피 우는 방법 밖에...」\n  하지만 누가 봐도 그녀는 전혀 슬퍼보이지 않았다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1064,heroname_1064,프랑켄슈타인,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1064,단일 기절・약화 저주,1,0,1,0,1064,True,1064,download/roleprefabsandres/battleprefabandres/1064.assetbundle,False,,,extracted/unity/bundles/b_848790ddd340563c/images/T/-8026489589205029069_1064.png,head1064,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7427414998536905962_head1064.png,True,noalphabg_Tujian_1064,,extracted/unity/bundles/b_848790ddd340563c/images/T/-8026489589205029069_1064.png,1064,,,extracted/unity/bundles/b_1fd01d77dc2c2e53/images/T/-3949254651604403992_SP_heroname_1064.png,11064,1064101|1064201|1064301|1064302|1064302|1064401|1064402|1064403|1064202|1064404|1064303|1064405|1064406,4017,660,498,intro1064,  과거를 기억하지 못하는 로봇 소녀ㅡ\n자주 멍을 때리는 편이다. 발명을 좋아하지만 자기표현이 서투른 편이다. 주위에서는 그녀가 뭔가 나쁜 짓을 꾸미고 있을 거라 생각한다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1065,heroname_1065,진시황,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1065,황제의 불꽃・회복 상극,2,2,1,0,1065,True,1065,download/roleprefabsandres/battleprefabandres/1065.assetbundle,True,extracted/unity/bundles/b_f362f19b79a351c0/textassets/3570509649684367861_1065.skel.txt,extracted/unity/bundles/b_f362f19b79a351c0/textassets/610535431743412598_1065.atlas.txt,extracted/unity/bundles/b_f362f19b79a351c0/images/T/3313162932538034245_1065.png,head1065,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3523648608011548668_head1065.png,True,noalphabg_Tujian_1065,extracted/unity/bundles/b_a5924c9a98cfef85/images/S/5401857379787198538_noalphabg_Tujian_1065.png,extracted/unity/bundles/b_a5924c9a98cfef85/images/T/-7544326870544485712_Painting_1065.png,Painting_1065,extracted/unity/bundles/b_a5924c9a98cfef85/textassets/-5602710600842740710_SP_heroname_1065.skel.txt,extracted/unity/bundles/b_a5924c9a98cfef85/textassets/1586763498522865644_SP_heroname_1065.atlas.txt,extracted/unity/bundles/b_a5924c9a98cfef85/images/T/2294200203138387084_SP_heroname_1065.png,11065,1065101|1065201|1065301|1065302|1065302|1065401|1065402|1065403|1065202|1065404|1065303|1065405|1065406,3516,549,549,intro1065,  대국을 다스리는 뛰어난 두뇌를 가졌지만 폭군이라고 불리는 진시황.\n  하지만 그녀는 누구나 평화롭게 살 수 있는 제국을 만드는데 많은 시간을 들이는 편이다. 지루한 느낌을 싫어하는 그녀는 사람들과 게임하는 것을 좋아한다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1066,heroname_1066,장비,5,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1066,전의 강습·오의 반격,3,0,2,0,1066,True,1066,download/roleprefabsandres/battleprefabandres/1066.assetbundle,True,extracted/unity/bundles/b_2a96137b42ca48b2/textassets/-6024722094996562394_1066.skel.txt,extracted/unity/bundles/b_2a96137b42ca48b2/textassets/2461423266077455242_1066.atlas.txt,extracted/unity/bundles/b_2a96137b42ca48b2/images/T/3021141799724685282_1066.png,head1066,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4196764043420920841_head1066.png,True,noalphabg_Tujian_1066,,extracted/unity/bundles/b_3c2806da292250a6/images/T/-7749927100890353648_1066.png,1066,,,,11066,1066101|1066201|1066301|1066302|1066302|1066401|1066402|1066403|1066202|1066404|1066303|1066405|1066406,3180,600,438,intro1066, 혼돈의 세상 속에서 태어난 소녀ㅡ\n항상 생각보다 행동파인 장비. 하지만 출중한 무술 실력으로 점차 유명해 진다. 하지만 두 언니의 골칫거리였던 그녀... 일부러 더욱더 언니들 앞에서 장난을 친다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1067,heroname_1067,잔 다르크,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1067,용맹 지원・대상 속박,1,0,3,0,1067,True,1067,download/roleprefabsandres/battleprefabandres/1067.assetbundle,True,extracted/unity/bundles/b_a252a9cc1aed1700/textassets/-5642434324739099634_1067.skel.txt,extracted/unity/bundles/b_a252a9cc1aed1700/textassets/-1811891579933243604_1067.atlas.txt,extracted/unity/bundles/b_a252a9cc1aed1700/images/T/9165223034670105110_1067.png,head1067,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7327562660173297226_head1067.png,True,noalphabg_Tujian_1067,extracted/unity/bundles/b_404efc3c6d174ad0/images/S/1256893030475426969_noalphabg_Tujian_1067.png,extracted/unity/bundles/b_404efc3c6d174ad0/images/T/-5084225736932288011_Painting_1067.png,Painting_1067,extracted/unity/bundles/b_404efc3c6d174ad0/textassets/-8485410392492308555_SP_heroname_1067.skel.txt,extracted/unity/bundles/b_404efc3c6d174ad0/textassets/-9019347508261683459_SP_heroname_1067.atlas.txt,extracted/unity/bundles/b_404efc3c6d174ad0/images/T/4009586043752149237_SP_heroname_1067.png,11067,1067101|1067201|1067301|1067302|1067302|1067401|1067402|1067403|1067202|1067404|1067303|1067405|1067406,4017,660,498,intro1067,  자칭 절대자에게 계시를 받았다고 말하는 소녀.\n남다른 예감을 가지고 있었으며 다른 사람들에게 절대자의 교리에 대해서 말하고 다니는 것을 좋아했다. \n  자신이 좋아하는 사람과 물건에 굉장히 흥분하는 편이다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
1068,heroname_1068,메데이아,5,4,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location1068,신성한 힘·강한 저격수,2,2,2,0,1068,True,1068,download/roleprefabsandres/battleprefabandres/1068.assetbundle,False,,,extracted/unity/bundles/b_db1cbb803fdbb510/images/T/670514264911649380_1068.png,head1068,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3707263045555236038_head1068.png,True,noalphabg_Tujian_1068,,extracted/unity/bundles/b_db1cbb803fdbb510/images/T/670514264911649380_1068.png,1068,,,,11068,1068101|1068201|1068301|1068302|1068302|1068401|1068402|1068403|1068202|1068404|1068303|1068405|1068406,3516,549,549,intro1068,  신들의 총애를 받은 왕국의 공주이자 신들의 마법을 익힌 마녀ㅡ\n어렸을 때부터 유복하게 자란 탓에 쉽게 자신의 주장을 굳히지 않는다. \n  자신이 보는 것만 믿는 편이며 복잡하게 생각하지 않는 편이다. 또한 정조를 지키지 않는 사람을 발견하면 남녀노소를 불문하고 민감하게 반응하며 벌을 내린다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21012,heroname_1012,사나다 유키무라,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21012,벚꽃의 화염·불굴의 의지,3,0,2,1,21012,True,21012,download/roleprefabsandres/battleprefabandres/21012.assetbundle,False,,,extracted/unity/bundles/b_cd93af3f74675eb1/images/T/6951479366278419386_21012.png,head21012,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2792787845864183097_head21012.png,True,noalphabg_Tujian_21012,,extracted/unity/bundles/b_cd93af3f74675eb1/images/T/6951479366278419386_21012.png,21012,,,,0,21012101|21012201|21012301|21012302|21012302|21012401|21012402|21012403|21012202|21012404|21012303|21012405|21012406,6360,1200,876,intro21012,"  붉은 벚꽃의 소녀 유키무라ㅡ\n매우 솔직하고 쾌활한 소녀였다. 하지만 어느 날, 마병과의 전투에서 마기에 잠식 당하게 되었다.\n  마기에 잠식 당하지 않게 노력하지만... 가끔 본능에 잠식 당한 고고한 유키무라의 유혹은 남자라면 절대 참을 수 없을 것이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21015,heroname_1015,예카테리나,6,2,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21015,전장 부활·전체 통제,2,1,3,1,21015,True,21015,download/roleprefabsandres/battleprefabandres/21015.assetbundle,True,extracted/unity/bundles/b_6abce5a6e4f026f3/textassets/-3557473606468173439_2101599.skel.txt,extracted/unity/bundles/b_6abce5a6e4f026f3/textassets/536539215940985836_21015.atlas.txt,extracted/unity/bundles/b_6abce5a6e4f026f3/images/T/-8045167635708530548_21015.png,head21015,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5815660820073661031_head21015.png,True,noalphabg_Tujian_21015,extracted/unity/bundles/b_90a1fd72b3609a6e/images/S/-144619812276361107_noalphabg_Tujian_21015.png,extracted/unity/bundles/b_90a1fd72b3609a6e/images/T/267210096464811723_Painting_21015.png,Painting_21015,extracted/unity/bundles/b_90a1fd72b3609a6e/textassets/-4030404450000654052_SP_heroname_21015.skel.txt,extracted/unity/bundles/b_90a1fd72b3609a6e/textassets/547747934964543526_SP_heroname_21015.atlas.txt,extracted/unity/bundles/b_90a1fd72b3609a6e/images/T/6013829934285940303_SP_heroname_21015.png,0,21015101|21015201|21015301|21015302|21015302|21015401|21015402|21015403|21015202|21015404|21015303|21015405|21015406,7032,1098,1098,intro21015,"  차갑고 시린 북극의 여왕인 그녀ㅡ\n평상시에는 얼음과 같이 차갑지만 속은 매우 섬세하고 연약하다. 그리고 그런 마음을 숨긴 채 오랫동안 살아왔다.\n  하지만 이세계에서 온 구세주와 함께 시간을 보내며 그 가면이 한꺼풀 벗겨지기 시작했다. 그녀는 때로는 순수하게, 때로는 애교를 부리며 점점 성숙한 여성의 아름다움을 보여주는 중이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21025,heroname_1025,다테 마사무네,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21025,속성 계승・강육강식,3,0,1,1,21025,True,21025,download/roleprefabsandres/battleprefabandres/21025.assetbundle,False,,,extracted/unity/bundles/b_d01d992c5d762312/images/T/9195559334628020686_21025.png,head21025,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-1305502204002161407_head21025.png,True,noalphabg_Tujian_21025,,extracted/unity/bundles/b_d01d992c5d762312/images/T/9195559334628020686_21025.png,21025,,,,0,21025101|21025201|21025301|21025302|21025302|21025401|21025402|21025403|21025202|21025404|21025303|21025405|21025406,6360,1200,876,intro21025,"자신만의 생각에 갇혀 있는 엉뚱한 중2병 소녀ㅡ\n자유로움을 꿈꾸며 자신에게 새로운 컨셉을 추가하며 즐기는 편이다. \n이번에는 게임 속 이세계를 구할 수 있는 용사 컨셉이며, 체스트 드래곤과 슬라임과 함께 마왕을 물리친다는 내용이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21029,heroname_1029,사이토 기쵸,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21029,저승 사자·상극 치유,2,1,3,1,21029,True,21029,download/roleprefabsandres/battleprefabandres/21029.assetbundle,False,,,extracted/unity/bundles/b_16d76ced1dc83ed3/images/T/6044870618786479214_21029.png,head21029,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2696603367484981058_head21029.png,True,noalphabg_Tujian_21029,,extracted/unity/bundles/b_16d76ced1dc83ed3/images/T/6044870618786479214_21029.png,21029,,,,0,21029101|21029201|21029301|21029302|21029302|21029401|21029402|21029403|21029202|21029404|21029303|21029405|21029406,7032,1098,1098,intro21029,"백나비에게는 영혼의 그림자가 따라다니며, 나비가 날면 그림자도 함께 춤을 추기 시작한다ㅡ\n어린 시절 부터 그녀는 자기 자신을 지키고자 또 다른 인격을 만들어 냈다. 그리고 그녀의 이름은 쿠로히메ㅡ\n쿠로히메는 모든 면에서 그녀와 정반대의 성격이다. 그녀가 차분하고 조용하다면, 쿠로히메는 열정적이고 거침없다. 그녀가 말이 없다면, 쿠로히메는 수다스럽고 사람을 좋아했다. 그녀가 눈물을 흘릴 때면, 쿠로히메는 그녀를 따뜻한 햇살처럼 안아주며 쉽게 상처 받은 그녀의 마음을 녹여줬다.\n두 개의 인격이지만 모두 「한 사람」이다. 두 영혼은 형언할 수 없는 무언의 깊은 유대감이 있다. 아무도 그녀들을 떼어 놓을 수 없으며, 아무도 그녀들을... 이길 수 없다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21039,heroname_21039,메이린,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21039,연속 오의・사망 면역,2,2,1,1,21039,True,21039,download/roleprefabsandres/battleprefabandres/21039.assetbundle,False,,,extracted/unity/bundles/b_012a4f03fb211c2c/images/T/391050072433314797_21039.png,head21039,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3374599346480060118_head21039.png,True,noalphabg_Tujian_21039,,extracted/unity/bundles/b_012a4f03fb211c2c/images/T/391050072433314797_21039.png,21039,,,,0,21039101|21039201|21039301|21039302|21039302|21039401|21039402|21039403|21039202|21039404|21039303|21039405|21039406,7032,1098,1098,intro21039,"  속칭 사이코라고 불리는 장난꾸러기 반인반마 소녀ㅡ\n강한 마법의 힘을 지니고 있어 과도하게 사용할 경우, 악마의 힘에 잠식 당할 수 있다. \n  사람들 눈에는 그녀가 남의 눈을 의식하지 않고 마음대로 마법을 사용하는 것처럼 보이지만, 실은 그녀가 정한 규칙과 방법으로 인간성을 유지하고 있다. \n  성주님을 자신의 소유물로 만들고 싶은 호기심을 가지고 있으며, 그 호기심이 점차 커지며 욕망으로 변해간다. 만약 악마의 힘에 잠식 당해 폭주하면 그녀를 구할 수 있는 것은 오직 성주님 뿐이다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21041,heroname_1041,조자룡,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21041,충성지혜적수·죽음의 사신,3,0,4,1,21041,True,21041,download/roleprefabsandres/battleprefabandres/21041.assetbundle,False,,,extracted/unity/bundles/b_ec4d37c78f98b66d/images/T/2526901893445362511_21041.png,head21041,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5653201306849835954_head21041.png,True,noalphabg_Tujian_21041,,extracted/unity/bundles/b_ec4d37c78f98b66d/images/T/2526901893445362511_21041.png,21041,,,,0,21041101|21041201|21041301|21041302|21041302|21041401|21041402|21041403|21041202|21041404|21041303|21041405|21041406,6360,1200,876,intro21041,  전장에서 무적의 존재인 천하무쌍의 그녀ㅡ\n   성주님의 곁을 지키며 마용녀 세력에 가장 큰 피해를 입힌 소녀이다. 가만히 있으면 차가워 보이는 그녀의 외모 때문에 남자 병사들은 사뭇 그녀에게 다가가기를 두려워했다. 하지만 사실 그녀의 머릿속에는 소녀들 생각 뿐이었다. \n  하지만 최근 그녀는  성주님을 가장 소중한 사람으로 여기기 시작했지만 여전히 소녀들에게 눈이 가는 자신의 모습 때문에 큰 딜레마에 빠져있다.,DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21043,heroname_21043,콘스탄틴,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21043,성광의 영역・디버프 무효,2,2,4,1,21043,True,21043,download/roleprefabsandres/battleprefabandres/21043.assetbundle,False,,,extracted/unity/bundles/b_3b48763f7ad0d6fd/images/T/1998502944101210197_21043.png,head21043,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1913904748344973817_head21043.png,True,noalphabg_Tujian_21043,,extracted/unity/bundles/b_3b48763f7ad0d6fd/images/T/1998502944101210197_21043.png,21043,,,,0,21043101|21043201|21043301|21043302|21043302|21043401|21043402|21043403|21043202|21043404|21043303|21043405|21043406,7032,1098,1098,intro21043,"깊은 신앙심과 애타심이 많아 사람들에게 존경받는 성녀ㅡ\n온화하고 차분한 성격인 그녀는 몸이 약하고 운동 신경이 없어 항상 힘들어 했다. 사람들의 도움을 받는 것에도 한계가 있었기에 하려던 매번 실패를 반복하곤 했다.\n그런 그녀는 강해지기 위해 마법의 힘을 빌리고자 했지만... 마법의 힘은 그녀가 믿는 주님으로부터 온 것이 아니라는 사실에 마음이 흔들렸다. 하지만 그녀는 이 힘 역시 주님의 뜻을 위해 사용되는 도구일 뿐이라 생각했고, 마법의 힘을 이용해 마법 소녀가 되기로 결심했다. \n신의 가호 아래, 마법의 힘을 자유자재로 다루며 더욱더 강해진 그녀는 어디선가 이세계를 지키기 위해 노력하고 있다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21044,heroname_1044,카이사르,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21044,흑혈의 침식·죽음의 복수,1,0,2,1,21044,True,21044,download/roleprefabsandres/battleprefabandres/21044.assetbundle,False,,,extracted/unity/bundles/b_5883cd0da98abe66/images/T/-1214990010909613707_21044.png,head21044,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2461484298319007125_head21044.png,True,noalphabg_Tujian_21044,,extracted/unity/bundles/b_5883cd0da98abe66/images/T/-1214990010909613707_21044.png,21044,,,,0,21044101|21044201|21044301|21044302|21044302|21044401|21044402|21044403|21044202|21044404|21044303|21044405|21044406,8034,1320,996,intro21044,"  카이사르 가문의 대위기! \n영문도 모른 채, 카이사르에게 짐승의 귀와 꼬리가 생겨버렸다! 그리고 이를 빌미로 그녀의 반대파 세력인 원로원 사람들은 그녀를 몰아낼 계략을 꾸미고 있었다.\n  하지만 웬걸. 카이사르는 전혀 개의치 않았다. 오히려 그녀는 10대의 모습으로 돌아갔으니 10대의 순수한 열정으로 일에 몰두하면 된다고 말했다. 그리고 그녀의 순수한 열정에 사람들 역시 인정했다.\n  하지만 그녀는 사람들의 인정보다는 젊은 육체로 그녀의 더 많은 욕망을 충족시킬 수 있다는 것에 매우 만족했다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21048,heroname_1048,오키타 소지,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21048,치명타 버프·빙설의 예술,3,0,4,1,21048,True,21048,download/roleprefabsandres/battleprefabandres/21048.assetbundle,False,,,extracted/unity/bundles/b_126b53ca94ec2ad9/images/T/-6756326167991442203_21048.png,head21048,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/8212213461402882308_head21048.png,True,noalphabg_Tujian_21048,,extracted/unity/bundles/b_126b53ca94ec2ad9/images/T/-6756326167991442203_21048.png,21048,,,,0,21048101|21048201|21048301|21048302|21048302|21048401|21048402|21048403|21048202|21048404|21048303|21048405|21048406,6360,1200,876,intro21048,"눈 덮인 설산에 홀로 살아가는 산지기 스킬 천재 미소녀ㅡ\n스키 속도와 스킬면에서는 그 누구도 그녀를 따라올 수 없다. 그녀가 독자적으로 개발한 스키 기술은 단거리에서 3회 이상 극강의 속도를 증가시킬 수 있다고 전해지며, 역대 스키 대회에서 챔피언의 자리를 굳건히 지킬 수 있는 비결이다.\n하지만 너무 추운 곳에 있어서 그런가? 가끔씩 심하게 기침하는 모습을 보고 있으면 그녀의 건강 상태가 건정된다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21049,heroname_1049,산타,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21049,이한치한・통제 증가,2,1,2,1,21049,True,21049,download/roleprefabsandres/battleprefabandres/21049.assetbundle,False,,,extracted/unity/bundles/b_7e20716a1848baa0/images/T/-5367766821962463472_21049.png,head21049,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4656792485539821340_head21049.png,True,noalphabg_Tujian_21049,,extracted/unity/bundles/b_7e20716a1848baa0/images/T/-5367766821962463472_21049.png,21049,,,,0,21049101|21049201|21049301|21049302|21049302|21049401|21049402|21049403|21049202|21049404|21049303|21049405|21049406,7032,1098,1098,intro21049,"  엄청난 부자의 건방진 꼬마 어르신ㅡ\n귀여운 척은 엄청 하지만 안하무인한 성격으로 돈으로 뭐든지 해결하려고 한다. 그녀는 자신의 기분에 따라 틈만 나면 선물을 사람들에게 나눠주며 자신의 명성을 널리 알렸다. \n  사람들은 그녀의 생일인 크리스마스를 모두들 기다렸고, 모두들 진정한 돈의 힘이 무엇인지 깨닫는다. 하지만 요즘 그녀의 마음 속 깊은 곳에는 공허함이 항상 있었다. 아마도... 최근에 그녀의 돈의 힘이 굴복당하지 않고, 자신을 특별하게 대하지 않는 누군가 때문일지도 모른다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21058,heroname_1058,여포,6,3,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21058,팀 피격량 감소・방어 증가,1,0,3,1,21058,True,21058,download/roleprefabsandres/battleprefabandres/21058.assetbundle,False,,,extracted/unity/bundles/b_42d0e07c7560df86/images/T/-919082083939894783_21058.png,head21058,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-8142638468489556747_head21058.png,True,noalphabg_Tujian_21058,,extracted/unity/bundles/b_42d0e07c7560df86/images/T/-919082083939894783_21058.png,21058,,,,0,21058101|21058201|21058301|21058302|21058302|21058401|21058402|21058403|21058202|21058404|21058303|21058405|21058406,8034,1320,996,intro21058,"천하 무적의 비장(飛将)이라 불리는 소녀ㅡ\n여포는 막강한 전투력을 지닌 인물로 인간이지만 그 힘은 마치 신과도 같아 전장에서 보여지는 그녀는 적들에게 죽음의 귀신이라 불린다. 하지만 강렬한 외모와 달리 일상에서는 무척이나 천진난만한 면이 있어 외출 시, 열쇠를 깜빡 하거나 요리 중에 소금과 설탕을 헷갈려 하는 등의 실수를 범하기도 한다.\n여포는 친구인 초선과 함께 전국을 떠돌다 청주성의 상황이 좋지 않다는 소식을 듣고 성주의 옛 호위 무사였던 과거를 떠올리며 주저 않고 성주의 곁으로 돌아왔다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21070,heroname_21070,샤를마뉴,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21070,강력 지원·오의 추격 시전,1,0,1,1,21070,True,21070,download/roleprefabsandres/battleprefabandres/21070.assetbundle,False,,,extracted/unity/bundles/b_cf6b957f07b190bd/images/T/-4055556402882008482_21070.png,head21070,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/1691622365513618369_head21070.png,True,noalphabg_Tujian_21070,,extracted/unity/bundles/b_cf6b957f07b190bd/images/T/-4055556402882008482_21070.png,21070,,,,0,21070101|21070201|21070301|21070302|21070302|21070401|21070402|21070403|21070202|21070404|21070303|21070405|21070406,8034,1320,996,intro21070,"  키가 크고 풍만한 가슴의 백발의 미녀ㅡ\n거대한 검은 낫을 휘두르며 그녀와 마주친 모든 적들은 공포감에 휩싸이곤 했다. \n  그녀는 매우 솔직하고 정직한 성격으로 유명하지만, 의외로 보수적이고 고지식하여 운명의 상대가 자신의 앞에 나타나기를 바라고 있다.",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
21072,heroname_21072,조소카베 모토치카,6,5,,catalog_static_no_runtime_level; battle payload rows carry lockLevel/rankLevel,location21072,치명상 치유 금지·심연의 잠재력,1,0,3,1,21072,True,21072,download/roleprefabsandres/battleprefabandres/21072.assetbundle,False,,,extracted/unity/bundles/b_c1129d096fc4c317/images/T/7027329005498516210_21072.png,head21072,extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3692759286985921395_head21072.png,True,noalphabg_Tujian_21072,,extracted/unity/bundles/b_c1129d096fc4c317/images/T/7027329005498516210_21072.png,21072,,,,0,21072101|21072201|21072301|21072302|21072302|21072401|21072402|21072403|21072202|21072404|21072303|21072405|21072406,8034,1320,996,intro21072,"  메리호의 선장ㅡ\n해적들을 데리고 전세계를 누비며 무자비하게 약탈하는 메리호의 선장... 이라는 괴이한 소문이 도는 소녀이다. 하지만 그녀는 사람들과 친해지고, 술과 화려함을 좋아하는 비교적 쾌락주의적인 스타일이다.\n  폭풍이 지나간 뒤의 날씨처럼 굉장히 긍정적이며 포기를 모르는 스타일이다. 현상금 사냥꾼과 동시에 보물 지도를 통해 바다에 숨겨진 보물을 찾기도 한다. \n  엄청난 돈을 버는 그녀이지만 항상 그녀는 술과 뒷풀이에 돈을 탕진한다. 하지만 고생 끝에 마시는 시원한 맥주 한 잔과 목 넘김이 예술인 고급 보드카를 마시는 순간이야말로 가장 즐거운 순간이 아닐까.\n  그녀는 술을 마시며 자신의 부하들에게 말한다.\n  ""돈은 쓰라고 있는 거지! 그게 바로 돈의 가치를 인정하는 것이 아닐까?! 크하하하~""",DTHeroEntity -> DTmodelEntity; DTLangBattle/DTLangCommon; unity_images/unity_textassets indexes
