component_path_id,game_object_id,game_object_name,sprite_ref,file_id,path_id,external_path,cab_name,dependency_bundle,sprite_name,width,height,source_output,unity_asset_path,raycast_target,maskable,image_type,preserve_aspect,fill_method,fill_amount,color_r,color_g,color_b,color_a,status
-7410326225245232006,6348112431082562437,UI_currency,1:-4050184130424741625,1,-4050184130424741625,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,BG_jiahao,44,31,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-4050184130424741625_BG_jiahao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-4050184130424741625_BG_jiahao.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7372449267812283067,2751286248185685223,im_jiantou,1:-3479245848778662506,1,-3479245848778662506,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,IC_jiantou,28,19,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-3479245848778662506_IC_jiantou.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-3479245848778662506_IC_jiantou.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7362944804527167565,4825297722806209904,bg_message,1:-3679289699125192069,1,-3679289699125192069,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,BG_wenzidiban,45,55,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-3679289699125192069_BG_wenzidiban.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-3679289699125192069_BG_wenzidiban.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7357842288461794923,-2835316424224485436,Scroll View,-6932470282978226757,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-7347763849092282137,-3582835971142626713,bg_ditu2,34:-386543847492548881,34,-386543847492548881,archive:/CAB-7cec4d1972c8a1683238651848cbd3f0/CAB-7cec4d1972c8a1683238651848cbd3f0,CAB-7cec4d1972c8a1683238651848cbd3f0,download/commonprefabsandres/uiframe/uiframe_1.assetbundle,UI_shilian_diban2,47,41,extracted/unity/manual_sprite_reextract/maininterface/download_commonprefabsandres_uiframe_uiframe_1/-386543847492548881_UI_shilian_diban2.png,Assets/RestoredSprites/maininterface/download_commonprefabsandres_uiframe_uiframe_1/fid34_-386543847492548881_UI_shilian_diban2.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7336287307285637663,2781232178199404220,im_dot2,1:-2271749065223651739,1,-2271749065223651739,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_zhuangshi_1,12,12,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-2271749065223651739_T_zhuangshi_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-2271749065223651739_T_zhuangshi_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7307945504227600631,8825053266965539331,btn_head,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-7226086934451941603,487935544142905915,im_lover,36:-6076515594254935550,36,-6076515594254935550,archive:/CAB-feda820cbfa76bd3e2820cbbf228ba09/CAB-feda820cbfa76bd3e2820cbbf228ba09,CAB-feda820cbfa76bd3e2820cbbf228ba09,download/artsources/uispriteres/uihaogandu.assetbundle,100591,148,149,extracted/unity/bundles/b_b70709357213ed8b/images/S/-6076515594254935550_100591.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uihaogandu/fid36_-6076515594254935550_100591.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7203150818662845966,-8352484023329776567,imlordCitybg,3:5531784928514332579,3,5531784928514332579,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,czxx_miaoshubg,236,101,extracted/unity/bundles/b_3c369578efb6ef62/images/S/5531784928514332579_czxx_miaoshubg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_5531784928514332579_czxx_miaoshubg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7202353816940873885,-6355766731417820973,UIDynamicEmoj,37:9207536870799425191,37,9207536870799425191,archive:/CAB-68178b9aafddbe01bbf869fffaef281e/CAB-68178b9aafddbe01bbf869fffaef281e,CAB-68178b9aafddbe01bbf869fffaef281e,download/artsources/uispriteres/uidynamicemoji_test.assetbundle,DOGemoji_01_001,86,126,extracted/unity/bundles/b_a5608bbaaabd19ee/images/S/9207536870799425191_DOGemoji_01_001.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uidynamicemoji_test/fid37_9207536870799425191_DOGemoji_01_001.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7171738926076157433,5145480166872974353,btn_beijing,3:-1005703355257696722,3,-1005703355257696722,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,Icon_kbn,57,57,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-1005703355257696722_Icon_kbn.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-1005703355257696722_Icon_kbn.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7152778008308996810,2183609097357589804,btn_head,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-7145164880768808447,-5918333036208193044,im_round,1:-6190256265202697880,1,-6190256265202697880,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,BG_xuanzhong,36,38,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-6190256265202697880_BG_xuanzhong.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-6190256265202697880_BG_xuanzhong.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7139680431387884974,-7090287740707874419,im_qipaofast,3:912107808622036093,3,912107808622036093,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,bg_jiasu,66,48,extracted/unity/bundles/b_3c369578efb6ef62/images/S/912107808622036093_bg_jiasu.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_912107808622036093_bg_jiasu.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7120917856893029410,182598476754514018,Image,3:-1399333794148815677,3,-1399333794148815677,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,main_gai,50,53,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-1399333794148815677_main_gai.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-1399333794148815677_main_gai.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7112829152303616825,2886982629833949813,bg_ditu1,34:-386543847492548881,34,-386543847492548881,archive:/CAB-7cec4d1972c8a1683238651848cbd3f0/CAB-7cec4d1972c8a1683238651848cbd3f0,CAB-7cec4d1972c8a1683238651848cbd3f0,download/commonprefabsandres/uiframe/uiframe_1.assetbundle,UI_shilian_diban2,47,41,extracted/unity/manual_sprite_reextract/maininterface/download_commonprefabsandres_uiframe_uiframe_1/-386543847492548881_UI_shilian_diban2.png,Assets/RestoredSprites/maininterface/download_commonprefabsandres_uiframe_uiframe_1/fid34_-386543847492548881_UI_shilian_diban2.png,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7063282148387712973,1970481817832065466,im_dot2,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-7053905658253068347,6514670721795447346,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7051666562274681566,-3471903878518700572,im_dot,1:-2271749065223651739,1,-2271749065223651739,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_zhuangshi_1,12,12,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-2271749065223651739_T_zhuangshi_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-2271749065223651739_T_zhuangshi_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-7047762510004683518,-8375462091806675529,btn_watch,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-7006357119417636848,3681775474499021215,btn_shangdian,3:-4765590071629895202,3,-4765590071629895202,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,IC_shop,66,63,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-4765590071629895202_IC_shop.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-4765590071629895202_IC_shop.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6996801323493213600,7022738334244158207,btn_act,38861690050489314,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-6989888510399071459,7452087551646855858,im_redpoint_name,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6976219666925194699,-7957668276069517461,btn_fanhui,8:1154577011564608905,8,1154577011564608905,archive:/CAB-eb0022000d6929718b7dc303bf0c009d/CAB-eb0022000d6929718b7dc303bf0c009d,CAB-eb0022000d6929718b7dc303bf0c009d,download/artsources/uispriteres/uibutton.assetbundle,BTN_Bigblue,228,63,extracted/unity/bundles/b_db2d3e832d286f31/images/S/1154577011564608905_BTN_Bigblue.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_1154577011564608905_BTN_Bigblue.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6971344852386082674,-8185461939907555040,im_redpoint_name,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6944121459384388659,-9179906652597624840,im_redpoint_line,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6909905210152197779,-7086276461570848083,bg_mohuzhezhao,0,,,,,,,,,,,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543,empty_sprite_ref
-6876647444654576290,3633639815285788726,mask_recruit_notice,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6843432433740918161,-4952159590947071865,btn_baocun,8:8764589017035742242,8,8764589017035742242,archive:/CAB-eb0022000d6929718b7dc303bf0c009d/CAB-eb0022000d6929718b7dc303bf0c009d,CAB-eb0022000d6929718b7dc303bf0c009d,download/artsources/uispriteres/uibutton.assetbundle,BTN_Bigyellow,228,63,extracted/unity/bundles/b_db2d3e832d286f31/images/S/8764589017035742242_BTN_Bigyellow.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_8764589017035742242_BTN_Bigyellow.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6835829295644126222,-5954866572110600496,im_city_qipaoup2,3:8230669418663780938,3,8230669418663780938,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,guanzhi_kensjz1,112,41,extracted/unity/bundles/b_3c369578efb6ef62/images/S/8230669418663780938_guanzhi_kensjz1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_8230669418663780938_guanzhi_kensjz1.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6823783116757574630,-8501376378821000551,shangdian_Btn,1:6617065208850742552,1,6617065208850742552,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,Image_blank,2,2,extracted/unity/bundles/b_e9b9d84959e15638/images/S/6617065208850742552_Image_blank.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_6617065208850742552_Image_blank.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6816257279529771413,5303623524909153823,im_bg,1:-1182126779076344239,1,-1182126779076344239,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,mainpage_BTN_bg,79,80,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6784196829616500838,1437234691971142958,im_fight_red,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6778904248715123419,-6878778615376053674,bg_dibu,0,,,,,,,,,,,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47843137383461,empty_sprite_ref
-6773393558911284277,3853309437814867862,btn_google,40:-8033902832580969613,40,-8033902832580969613,archive:/CAB-aee48c713ed74a78df70df66cc2ab549/CAB-aee48c713ed74a78df70df66cc2ab549,CAB-aee48c713ed74a78df70df66cc2ab549,download/artsources/uispriteres/uilogin.assetbundle,btn_google,327,63,extracted/unity/bundles/b_a78980af1d47be12/images/S/-8033902832580969613_btn_google.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uilogin/fid40_-8033902832580969613_btn_google.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6756223837567446444,2247224239628523787,UI_heroSpine,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-6754143840720508379,5069573219433004833,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6675257727875584224,-1554677917597964598,im_kai,8:8567226860985364068,8,8567226860985364068,archive:/CAB-eb0022000d6929718b7dc303bf0c009d/CAB-eb0022000d6929718b7dc303bf0c009d,CAB-eb0022000d6929718b7dc303bf0c009d,download/artsources/uispriteres/uibutton.assetbundle,BTN_kaiguan,73,32,extracted/unity/bundles/b_db2d3e832d286f31/images/S/8567226860985364068_BTN_kaiguan.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_8567226860985364068_BTN_kaiguan.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6638105850991676301,7686369863241287202,im_redpoint_vip,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6622154784856795337,7129733417601509607,im_fengxian0 (1),1:-6611447783599523946,1,-6611447783599523946,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_fengexian,516,9,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-6611447783599523946_T_fengexian.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-6611447783599523946_T_fengexian.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6617471130923277958,462118269580539506,btn_fanhui,8:1154577011564608905,8,1154577011564608905,archive:/CAB-eb0022000d6929718b7dc303bf0c009d/CAB-eb0022000d6929718b7dc303bf0c009d,CAB-eb0022000d6929718b7dc303bf0c009d,download/artsources/uispriteres/uibutton.assetbundle,BTN_Bigblue,228,63,extracted/unity/bundles/b_db2d3e832d286f31/images/S/1154577011564608905_BTN_Bigblue.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_1154577011564608905_BTN_Bigblue.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6607512124867853046,5031097393348093697,bg_name,42:-2512321741831424404,42,-2512321741831424404,archive:/CAB-18c86b80f6b3770fe553d8342589ef06/CAB-18c86b80f6b3770fe553d8342589ef06,CAB-18c86b80f6b3770fe553d8342589ef06,download/artsources/uispriteres/uiliaotian.assetbundle,UI_liaotian_xitongtiao2,91,22,extracted/unity/bundles/b_07e85c1d3bd411ee/images/S/-2512321741831424404_UI_liaotian_xitongtiao2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiliaotian/fid42_-2512321741831424404_UI_liaotian_xitongtiao2.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6592693758386539491,-5063074268802454007,Viewport,-2320101112833093935,,,,,,,,,,,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6590017952421852411,-1948854012402105917,im_bg,1:-1182126779076344239,1,-1182126779076344239,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,mainpage_BTN_bg,79,80,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6574225591082641350,-1831250996353450965,bg_ditu,3:-3583236969578776251,3,-3583236969578776251,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,BG_qipao,190,111,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6566302024041808880,-5123615900605901475,RedDot,1:523894093744659759,1,523894093744659759,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,T_hongdian_1,27,27,extracted/unity/bundles/b_e9b9d84959e15638/images/S/523894093744659759_T_hongdian_1.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_523894093744659759_T_hongdian_1.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6560769536603412764,-2735557736518508753,bg_shiyongzhong,1:3767306702705834126,1,3767306702705834126,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,BG_wave,98,54,extracted/unity/bundles/b_e9b9d84959e15638/images/S/3767306702705834126_BG_wave.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_3767306702705834126_BG_wave.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6545351276954418517,-6456353372462296841,warn_icon,11:-3463130419380364082,11,-3463130419380364082,archive:/CAB-b00a67ad72ab5775baa44a302dd53ae4/CAB-b00a67ad72ab5775baa44a302dd53ae4,CAB-b00a67ad72ab5775baa44a302dd53ae4,download/artsources/uispriteres/uimaininterface2.assetbundle,tixing_zhengzhan,36,35,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-3463130419380364082_tixing_zhengzhan.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-3463130419380364082_tixing_zhengzhan.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6500116191228811613,-4359008946934700625,bg_mohuzhezhao,0,,,,,,,,,,,0,1,0,0,4,1.0,0.0,0.0,0.0,0.47058823704719543,empty_sprite_ref
-6493574159548805109,-799076526226732382,img_icon,43:7417956073517072135,43,7417956073517072135,archive:/CAB-c4920dafec03caaf866d6072df0406e6/CAB-c4920dafec03caaf866d6072df0406e6,CAB-c4920dafec03caaf866d6072df0406e6,download/artsources/uispriteres/uiexpedition.assetbundle,IC_jinbi,106,112,extracted/unity/bundles/b_9a4911217456b361/images/S/7417956073517072135_IC_jinbi.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiexpedition/fid43_7417956073517072135_IC_jinbi.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6481629798256038984,-7603842229919533670,btn_youjian,3:2572087760242287891,3,2572087760242287891,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,IC_youjian,66,63,extracted/unity/bundles/b_3c369578efb6ef62/images/S/2572087760242287891_IC_youjian.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_2572087760242287891_IC_youjian.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6466075734500542667,-4534632691249665095,sound_on,8:-5812958169149757080,8,-5812958169149757080,archive:/CAB-eb0022000d6929718b7dc303bf0c009d/CAB-eb0022000d6929718b7dc303bf0c009d,CAB-eb0022000d6929718b7dc303bf0c009d,download/artsources/uispriteres/uibutton.assetbundle,BTN_sound_on,50,42,extracted/unity/bundles/b_db2d3e832d286f31/images/S/-5812958169149757080_BTN_sound_on.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_-5812958169149757080_BTN_sound_on.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6413138466888998895,137972459969931941,boxcollider,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-6347285457923262700,3737614533509863847,im_new,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6324775601470340875,-3863625236343104784,Viewport,-2320101112833093935,,,,,,,,,,,1,1,1,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6313870502503742596,3879818763420292964,bg_name,42:-2512321741831424404,42,-2512321741831424404,archive:/CAB-18c86b80f6b3770fe553d8342589ef06/CAB-18c86b80f6b3770fe553d8342589ef06,CAB-18c86b80f6b3770fe553d8342589ef06,download/artsources/uispriteres/uiliaotian.assetbundle,UI_liaotian_xitongtiao2,91,22,extracted/unity/bundles/b_07e85c1d3bd411ee/images/S/-2512321741831424404_UI_liaotian_xitongtiao2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiliaotian/fid42_-2512321741831424404_UI_liaotian_xitongtiao2.png,0,1,1,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6309676467919754502,4404046971794452483,im_start,1:8752745723531376067,1,8752745723531376067,archive:/CAB-24e61ef52c76ead21626b48aa531d6ac/CAB-24e61ef52c76ead21626b48aa531d6ac,CAB-24e61ef52c76ead21626b48aa531d6ac,download/artsources/uispriteres/uicommonother.assetbundle,htxz_tb2,57,54,extracted/unity/bundles/b_e9b9d84959e15638/images/S/8752745723531376067_htxz_tb2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_8752745723531376067_htxz_tb2.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6242397901815328306,7710966822818341753,Image,0,,,,,,,,,,,1,1,0,0,4,1.0,1.0,1.0,1.0,0.0,empty_sprite_ref
-6204197762204709608,-7683883089165133578,im_qipao1,0,,,,,,,,,,,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,empty_sprite_ref
-6195531720611881582,-288453289069324663,im_biaoqing2,3:5528929139094226854,3,5528929139094226854,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,T_biaoqing2,73,53,extracted/unity/bundles/b_3c369578efb6ef62/images/S/5528929139094226854_T_biaoqing2.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_5528929139094226854_T_biaoqing2.png,1,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
-6194608495983081580,1061625365357468740,im_tanhao,3:-694878043922505322,3,-694878043922505322,archive:/CAB-3c1aceb67701c2c3c44bb952321e0a4f/CAB-3c1aceb67701c2c3c44bb952321e0a4f,CAB-3c1aceb67701c2c3c44bb952321e0a4f,download/artsources/uispriteres/uimaininterface.assetbundle,txzb_jiaobiao,29,41,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-694878043922505322_txzb_jiaobiao.png,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-694878043922505322_txzb_jiaobiao.png,0,1,0,0,4,1.0,1.0,1.0,1.0,1.0,ready
